sample	value
2197	0.1753
2198	0.1719
2199	0.1452
2200	0.1259
2201	0.1502
2202	0.1324
2203	0.1434
2204	0.1278
2205	0.2109
2206	0.1189
2207	0.1404
2208	0.1921
2209	0.158
2210	0.1975
2211	0.2046
2212	0.08439
2213	0.154
2214	0.1095
2215	0.2122
2216	0.1736
2217	0.1443
2218	0.1789
2219	0.1286
2220	0.1299
2221	0.1687
2222	0.1443
2223	0.1895
2224	0.1424
2225	0.1306
2226	0.1298
2227	0.1543
2228	0.1522
2229	0.1515
2230	0.08915
2231	0.1727
2232	0.1409
2233	0.2163
2234	0.1734
2235	0.1462
2236	0.162
2237	0.1495
2238	0.1518
2239	0.1907
2240	0.1863
2241	0.2159
2242	0.1999
2243	0.1584
2244	0.1558
2245	0.1721
2246	0.1092
2247	0.1544
2248	0.1505
2249	0.1591
2250	0.1084
2251	0.1478
2252	0.1419
2253	0.143
2254	0.1267
2255	0.1261
2256	0.1599
2257	0.1784
2258	0.1709
2259	0.1096
2260	0.1451
2261	0.1255
2262	0.09269
2263	0.1559
2264	0.1343
2265	0.1281
2266	0.1318
2267	0.1688
2268	0.146
2269	0.1267
2270	0.1253
2271	0.1501
2272	0.1762
2273	0.1562
2274	0.1464
2275	0.1287
2276	0.2184
2277	0.1835
2278	0.1216
2279	0.1762
2280	0.2523
2281	0.1502
2282	0.1324
2283	0.1701
2284	0.1081
2285	0.1764
2286	0.142
2287	0.1568
2288	0.2334
2289	0.169
2290	0.159
2291	0.1434
2292	0.11
2293	0.1513
2294	0.1706
2295	0.1126
2296	0.1913
2297	0.1345
2298	0.1435
2299	0.1021
2300	0.1498
2301	0.1417
2302	0.1554
2303	0.142
2304	0.1426
2305	0.1966
2306	0.1712
2307	0.2058
2308	0.1857
2309	0.138
2310	0.1403
2311	0.1367
2312	0.08533
2313	0.1494
2314	0.1829
2315	0.1432
2316	0.1501
2317	0.1904
2318	0.1218
2319	0.184
2320	0.117
2321	0.1295
2322	0.1763
2323	0.2261
2324	0.1788
2325	0.1646
2326	0.1465
2327	0.1175
2328	0.1476
2329	0.119
2330	0.1696
2331	0.1644
2332	0.1341
2333	0.1845
2334	0.1607
2335	0.1917
2336	0.1591
2337	0.1728
2338	0.1168
2339	0.1055
2340	0.1354
2341	0.1153
2342	0.1173
2343	0.1369
2344	0.1774
2345	0.08988
2346	0.1606
2347	0.1617
2348	0.1453
2349	0.184
2350	0.1593
2351	0.1591
2352	0.1602
2353	0.1237
2354	0.1529
2355	0.1661
2356	0.1422
2357	0.1817
2358	0.131
2359	0.1319
2360	0.1416
2361	0.1402
2362	0.1581
2363	0.1778
2364	0.1738
2365	0.2023
2366	0.1712
2367	0.1447
2368	0.1655
2369	0.1413
2370	0.2236
2371	0.1793
2372	0.1514
2373	0.1432
2374	0.1587
2375	0.1842
2376	0.1448
2377	0.2283
2378	0.2093
2379	0.1446
2380	0.1692
2381	0.1215
2382	0.163
2383	0.1402
2384	0.1562
2385	0.1129
2386	0.154
2387	0.1087
2388	0.1262
2389	0.1643
2390	0.1841
2391	0.1622
2392	0.1532
2393	0.1565
2394	0.1112
2395	0.1683
2396	0.1855
2397	0.234
2398	0.1548
2399	0.2278
2400	0.1489
2401	0.1235
2402	0.1923
2403	0.183
2404	0.177
2405	0.1989
2406	0.1704
2407	0.1702
2408	0.1146
2409	0.1302
2410	0.1637
2411	0.1631
2412	0.1985
2413	0.139
2414	0.1796
2415	0.0981
2416	0.185
2417	0.1618
2418	0.1551
2419	0.1385
2420	0.1547
2421	0.1229
2422	0.1013
2423	0.1516
2424	0.1639
2425	0.1557
2426	0.2315
2427	0.2274
2428	0.1372
2429	0.1539
2430	0.106
2431	0.1449
2432	0.1551
2433	0.1215
2434	0.1642
2435	0.2229
2436	0.1344
2437	0.08667
2438	0.1787
2439	0.1904
2440	0.1732
2441	0.1729
2442	0.12
2443	0.1582
2444	0.1563
2445	0.1721
2446	0.1738
2447	0.1829
2448	0.1672
2449	0.2154
2450	0.1449
2451	0.1903
2452	0.1512
2453	0.1416
2454	0.2017
2455	0.1269
2456	0.1168
2457	0.1295
2458	0.2054
2459	0.1417
2460	0.1377
2461	0.166
2462	0.1365
2463	0.1587
2464	0.1434
2465	0.1765
2466	0.1824
2467	0.1924
2468	0.144
2469	0.2076
2470	0.1489
2471	0.1252
2472	0.1369
2473	0.1603
2474	0.1564
2475	0.1339
2476	0.2318
2477	0.1499
2478	0.1398
2479	0.1291
2480	0.1441
2481	0.1326
2482	0.1763
2483	0.1353
2484	0.2038
2485	0.1895
2486	0.1275
2487	0.1413
2488	0.1571
2489	0.2001
2490	0.1433
2491	0.1469
2492	0.1517
2493	0.1451
2494	0.1558
2495	0.1572
2496	0.1661
2497	0.1405
2498	0.1274
2499	0.1473
2500	0.1507
2501	0.1707
2502	0.1527
2503	0.1678
2504	0.1744
2505	0.1433
2506	0.2128
2507	0.1499
2508	0.1612
2509	0.1721
2510	0.1948
2511	0.1681
2512	0.1739
2513	0.1827
2514	0.1455
2515	0.1448
2516	0.1799
2517	0.1481
2518	0.1841
2519	0.1289
2520	0.1677
2521	0.1858
2522	0.1259
2523	0.2185
2524	0.2079
2525	0.1679
2526	0.1086
2527	0.1791
2528	0.1646
2529	0.1335
2530	0.08697
2531	0.1921
2532	0.1511
2533	0.1433
2534	0.1086
2535	0.1451
2536	0.1434
2537	0.1266
2538	0.1753
2539	0.0964
2540	0.1748
2541	0.1499
2542	0.1293
2543	0.1749
2544	0.1967
2545	0.2431
2546	0.254
2547	0.1508
2548	0.1636
2549	0.1186
2550	0.1356
2551	0.1388
2552	0.1256
2553	0.1771
2554	0.1275
2555	0.154
2556	0.1337
2557	0.1777
2558	0.1466
2559	0.179
2560	0.1584
2561	0.1524
2562	0.1393
2563	0.1709
2564	0.1607
2565	0.1995
2566	0.1255
2567	0.1922
2568	0.2122
2569	0.1468
2570	0.1928
2571	0.1549
2572	0.1489
2573	0.1773
2574	0.1367
2575	0.1059
2576	0.1566
2577	0.1251
2578	0.1348
2579	0.2178
2580	0.1518
2581	0.1708
2582	0.1934
2583	0.1587
2584	0.1487
2585	0.129
2586	0.169
2587	0.09217
2588	0.1283
2589	0.1486
2590	0.2504
2591	0.2101
2592	0.1119
2593	0.1682
2594	0.1709
2595	0.1625
2596	0.1736
2597	0.1343
2598	0.1438
2599	0.1338
2600	0.1392
2601	0.1838
2602	0.1631
2603	0.1194
2604	0.1407
2605	0.1452
2606	0.201
2607	0.1944
2608	0.1396
2609	0.1465
2610	0.1531
2611	0.1432
2612	0.1382
2613	0.2032
2614	0.2024
2615	0.2079
2616	0.1571
2617	0.1146
2618	0.1526
2619	0.1446
2620	0.15
2621	0.1871
2622	0.2138
2623	0.2042
2624	0.1577
2625	0.1113
2626	0.1369
2627	0.1764
2628	0.1708
2629	0.07873
2630	0.1698
2631	0.1746
2632	0.218
2633	0.1665
2634	0.1732
2635	0.139
2636	0.1419
2637	0.2203
2638	0.1281
2639	0.2265
2640	0.2013
2641	0.1653
2642	0.1282
2643	0.1431
2644	0.1766
2645	0.1786
2646	0.09286
2647	0.1007
2648	0.1739
2649	0.1586
2650	0.1609
2651	0.1691
2652	0.1342
2653	0.1428
2654	0.1425
2655	0.2257
2656	0.1488
2657	0.1408
2658	0.1504
2659	0.1231
2660	0.1848
2661	0.164
2662	0.1647
2663	0.1238
2664	0.213
2665	0.1461
2666	0.1538
2667	0.1232
2668	0.2092
2669	0.1372
2670	0.2127
2671	0.1659
2672	0.1752
2673	0.1499
2674	0.1258
2675	0.1315
2676	0.1089
2677	0.1143
2678	0.1584
2679	0.1309
2680	0.1529
2681	0.1335
2682	0.1763
2683	0.1488
2684	0.1346
2685	0.1876
2686	0.133
2687	0.1468
2688	0.1375
2689	0.1011
2690	0.1811
2691	0.1877
2692	0.1995
2693	0.1663
2694	0.1921
2695	0.1452
2696	0.1133
2697	0.1518
2698	0.1256
2699	0.1266
2700	0.1841
2701	0.1494
2702	0.1111
2703	0.1344
2704	0.2353
2705	0.1819
2706	0.1798
2707	0.1419
2708	0.1344
2709	0.1528
2710	0.1157
2711	0.1741
2712	0.1144
2713	0.1631
2714	0.1846
2715	0.1539
2716	0.1156
2717	0.1574
2718	0.1594
2719	0.1723
2720	0.1331
2721	0.1583
2722	0.1406
2723	0.1276
2724	0.1193
2725	0.1747
2726	0.1548
2727	0.1323
2728	0.128
2729	0.1554
2730	0.1938
2731	0.1704
2732	0.1441
2733	0.1288
2734	0.1482
2735	0.1507
2736	0.1752
2737	0.1308
2738	0.1765
2739	0.2312
2740	0.1695
2741	0.1088
2742	0.1213
2743	0.1369
2744	0.09903
2745	0.1925
2746	0.1528
2747	0.1992
2748	0.0921
2749	0.1569
2750	0.1988
2751	0.1462
2752	0.1675
2753	0.1232
2754	0.1508
2755	0.1149
2756	0.1699
2757	0.1359
2758	0.1356
2759	0.2036
2760	0.1448
2761	0.1365
2762	0.1367
2763	0.172
2764	0.1669
2765	0.1002
2766	0.1725
2767	0.1477
2768	0.1823
2769	0.157
2770	0.1899
2771	0.1923
2772	0.1424
2773	0.1711
2774	0.151
2775	0.1505
2776	0.1207
2777	0.1603
2778	0.1192
2779	0.1942
2780	0.1225
2781	0.08734
2782	0.1904
2783	0.1287
2784	0.1123
2785	0.1406
2786	0.09884
2787	0.1286
2788	0.1711
2789	0.1445
2790	0.1141
2791	0.2094
2792	0.1657
2793	0.2159
2794	0.1147
2795	0.1159
2796	0.1719
2797	0.1809
2798	0.09593
2799	0.1031
2800	0.2165
2801	0.1684
2802	0.1478
2803	0.1031
2804	0.244
2805	0.2014
2806	0.1241
2807	0.1799
2808	0.1327
2809	0.1586
2810	0.111
2811	0.1695
2812	0.1397
2813	0.1806
2814	0.1017
2815	0.1575
2816	0.1626
2817	0.1717
2818	0.185
2819	0.1768
2820	0.1452
2821	0.1264
2822	0.1495
2823	0.1456
2824	0.1654
2825	0.1412
2826	0.09585
2827	0.1526
2828	0.1257
2829	0.1447
2830	0.2009
2831	0.1526
2832	0.2005
2833	0.216
2834	0.146
2835	0.1667
2836	0.1739
2837	0.1354
2838	0.0844
2839	0.1913
2840	0.1235
2841	0.2567
2842	0.1887
2843	0.1312
2844	0.1248
2845	0.1244
2846	0.1558
2847	0.1246
2848	0.184
2849	0.1568
2850	0.1473
2851	0.1543
2852	0.1514
2853	0.1639
2854	0.1694
2855	0.1556
2856	0.1663
2857	0.2086
2858	0.1528
2859	0.126
2860	0.1209
2861	0.1922
2862	0.18
2863	0.1397
2864	0.1764
2865	0.1046
2866	0.2031
2867	0.1434
2868	0.1634
2869	0.1852
2870	0.1525
2871	0.129
2872	0.1664
2873	0.1587
2874	0.2382
2875	0.1062
2876	0.1336
2877	0.126
2878	0.1484
2879	0.138
2880	0.1571
2881	0.1223
2882	0.1654
2883	0.1978
2884	0.2358
2885	0.1833
2886	0.147
2887	0.1694
2888	0.1323
2889	0.1348
2890	0.1249
2891	0.2116
2892	0.1796
2893	0.148
2894	0.1556
2895	0.1924
2896	0.1623
2897	0.2112
2898	0.2076
2899	0.1772
2900	0.1046
2901	0.181
2902	0.1426
2903	0.1425
2904	0.112
2905	0.1741
2906	0.119
2907	0.1523
2908	0.1829
2909	0.1223
2910	0.1143
2911	0.1664
2912	0.1555
2913	0.1773
2914	0.152
2915	0.2473
2916	0.108
2917	0.1383
2918	0.1429
2919	0.153
2920	0.1268
2921	0.181
2922	0.1152
2923	0.1716
2924	0.1658
2925	0.1817
2926	0.173
2927	0.1565
2928	0.1479
2929	0.1894
2930	0.1583
2931	0.1643
2932	0.1305
2933	0.122
2934	0.1464
2935	0.1794
2936	0.143
2937	0.1485
2938	0.1589
2939	0.1901
2940	0.1879
2941	0.123
2942	0.1429
2943	0.1042
2944	0.1632
2945	0.1527
2946	0.161
2947	0.1449
2948	0.1611
2949	0.1661
2950	0.1197
2951	0.1798
2952	0.1471
2953	0.1077
2954	0.1563
2955	0.2151
2956	0.1295
2957	0.1969
2958	0.1453
2959	0.2373
2960	0.136
2961	0.1347
2962	0.1376
2963	0.1261
2964	0.12
2965	0.2117
2966	0.1813
2967	0.1394
2968	0.2218
2969	0.1115
2970	0.1029
2971	0.1738
2972	0.199
2973	0.1399
2974	0.147
2975	0.09945
2976	0.195
2977	0.1401
2978	0.1565
2979	0.136
2980	0.1096
2981	0.1289
2982	0.1924
2983	0.1754
2984	0.2324
2985	0.1698
2986	0.1499
2987	0.1973
2988	0.1393
2989	0.2
2990	0.1198
2991	0.1172
2992	0.1641
2993	0.1625
2994	0.2236
2995	0.2761
2996	0.1229
2997	0.199
2998	0.151
2999	0.2189
3000	0.1564
3001	0.1906
3002	0.125
3003	0.103
3004	0.164
3005	0.1855
3006	0.1377
3007	0.2164
3008	0.1683
3009	0.1646
3010	0.1301
3011	0.1522
3012	0.1717
3013	0.1685
3014	0.1424
3015	0.1707
3016	0.1736
3017	0.1044
3018	0.1827
3019	0.1655
3020	0.1447
3021	0.1683
3022	0.1374
3023	0.1111
3024	0.1711
3025	0.1878
3026	0.1248
3027	0.1245
3028	0.1827
3029	0.1189
3030	0.1623
3031	0.1437
3032	0.1961
3033	0.1806
3034	0.2121
3035	0.119
3036	0.1343
3037	0.117
3038	0.1585
3039	0.2335
3040	0.112
3041	0.1244
3042	0.2298
3043	0.1965
3044	0.1216
3045	0.08398
3046	0.1516
3047	0.1947
3048	0.1729
3049	0.1935
3050	0.144
3051	0.1641
3052	0.1283
3053	0.173
3054	0.1057
3055	0.1771
3056	0.1861
3057	0.2134
3058	0.2447
3059	0.1781
3060	0.1565
3061	0.1337
3062	0.1514
3063	0.1668
3064	0.1051
3065	0.1094
3066	0.1901
3067	0.1732
3068	0.1259
3069	0.1664
3070	0.195
3071	0.1668
3072	0.1589
3073	0.1344
3074	0.1819
3075	0.1926
3076	0.1285
3077	0.1379
3078	0.1695
3079	0.1807
3080	0.1194
3081	0.1948
3082	0.1359
3083	0.1672
3084	0.1764
3085	0.08346
3086	0.163
3087	0.1842
3088	0.1721
3089	0.1693
3090	0.1392
3091	0.139
3092	0.1289
3093	0.1734
3094	0.1483
3095	0.1868
3096	0.1212
3097	0.1085
3098	0.1258
3099	0.1914
3100	0.1632
3101	0.2095
3102	0.1612
3103	0.1684
3104	0.1928
3105	0.1931
3106	0.1861
3107	0.1262
3108	0.1544
3109	0.1627
3110	0.147
3111	0.1435
3112	0.179
3113	0.1283
3114	0.1141
3115	0.2103
3116	0.1678
3117	0.208
3118	0.1746
3119	0.1825
3120	0.1492
3121	0.114
3122	0.2078
3123	0.1357
3124	0.1038
3125	0.09427
3126	0.209
3127	0.1188
3128	0.1954
3129	0.2018
3130	0.1477
3131	0.1711
3132	0.1681
3133	0.1384
3134	0.1788
3135	0.2019
3136	0.1691
3137	0.1397
3138	0.1048
3139	0.1202
3140	0.1799
3141	0.2206
3142	0.2079
3143	0.1853
3144	0.1078
3145	0.1846
3146	0.1494
3147	0.1483
3148	0.1479
3149	0.1202
3150	0.2024
3151	0.1366
3152	0.1102
3153	0.1514
3154	0.134
3155	0.1646
3156	0.1787
3157	0.1942
3158	0.1264
3159	0.1496
3160	0.1333
3161	0.1217
3162	0.1138
3163	0.1764
3164	0.171
3165	0.1799
3166	0.1834
3167	0.1575
3168	0.1854
3169	0.1573
3170	0.1197
3171	0.1738
3172	0.1872
3173	0.2162
3174	0.1659
3175	0.1141
3176	0.1541
3177	0.167
3178	0.2429
3179	0.1681
3180	0.2594
3181	0.1407
3182	0.19
3183	0.1615
3184	0.1957
3185	0.1367
3186	0.1431
3187	0.1082
3188	0.1584
3189	0.1321
3190	0.1363
3191	0.1249
3192	0.1559
3193	0.1922
3194	0.1052
3195	0.1808
3196	0.1677
3197	0.1257
3198	0.1609
3199	0.1804
3200	0.144
3201	0.1526
3202	0.1465
3203	0.1768
3204	0.1227
3205	0.1813
3206	0.1969
3207	0.1524
3208	0.1545
3209	0.1831
3210	0.1726
3211	0.1851
3212	0.1709
3213	0.2132
3214	0.1913
3215	0.2127
3216	0.1838
3217	0.1274
3218	0.1537
3219	0.1801
3220	0.1372
3221	0.2166
3222	0.191
3223	0.1664
3224	0.1289
3225	0.1301
3226	0.139
3227	0.1371
3228	0.1416
3229	0.1335
3230	0.125
3231	0.123
3232	0.1698
3233	0.1944
3234	0.1061
3235	0.1465
3236	0.1924
3237	0.1885
3238	0.1841
3239	0.1438
3240	0.1356
3241	0.1325
3242	0.1213
3243	0.1496
3244	0.1195
3245	0.1515
3246	0.1658
3247	0.1649
3248	0.2173
3249	0.1905
3250	0.1378
3251	0.1995
3252	0.1312
3253	0.1738
3254	0.1898
3255	0.1929
3256	0.201
3257	0.174
3258	0.1847
3259	0.1189
3260	0.1403
3261	0.1454
3262	0.1627
3263	0.1213
3264	0.1488
3265	0.1082
3266	0.1189
3267	0.1069
3268	0.1464
3269	0.1706
3270	0.1648
3271	0.1957
3272	0.1663
3273	0.1848
3274	0.1985
3275	0.2063
3276	0.1166
3277	0.1572
3278	0.1684
3279	0.1566
3280	0.1806
3281	0.1775
3282	0.1561
3283	0.1392
3284	0.1159
3285	0.1623
3286	0.136
3287	0.1632
3288	0.1543
3289	0.1408
3290	0.1436
3291	0.1444
3292	0.1505
3293	0.1654
3294	0.1322
3295	0.1062
3296	0.1249
3297	0.1552
3298	0.1478
3299	0.1323
3300	0.1783
3301	0.1683
3302	0.1788
3303	0.1586
3304	0.1437
3305	0.1335
3306	0.1494
3307	0.1042
3308	0.1665
3309	0.1652
3310	0.154
3311	0.1751
3312	0.09489
3313	0.1228
3314	0.1744
3315	0.1486
3316	0.164
3317	0.1344
3318	0.1485
3319	0.1254
3320	0.1181
3321	0.1284
3322	0.181
3323	0.1222
3324	0.1513
3325	0.1604
3326	0.1424
3327	0.1572
3328	0.07734
3329	0.2218
3330	0.1372
3331	0.1227
3332	0.1145
3333	0.1747
3334	0.1497
3335	0.2011
3336	0.1663
3337	0.1085
3338	0.1602
3339	0.2107
3340	0.1747
3341	0.1902
3342	0.1916
3343	0.1478
3344	0.1291
3345	0.2539
3346	0.1623
3347	0.1475
3348	0.1713
3349	0.1705
3350	0.1971
3351	0.155
3352	0.1168
3353	0.2164
3354	0.1696
3355	0.1735
3356	0.09755
3357	0.1886
3358	0.1765
3359	0.2083
3360	0.1842
3361	0.1366
3362	0.1403
3363	0.1982
3364	0.1649
3365	0.1662
3366	0.1517
3367	0.1175
3368	0.1646
3369	0.1772
3370	0.1564
3371	0.1783
3372	0.1383
3373	0.189
3374	0.195
3375	0.199
3376	0.1342
3377	0.1033
3378	0.1095
3379	0.1367
3380	0.1233
3381	0.1763
3382	0.1591
3383	0.1187
3384	0.1935
3385	0.1883
3386	0.2078
3387	0.1219
3388	0.09698
3389	0.1233
3390	0.1952
3391	0.1497
3392	0.1651
3393	0.2243
3394	0.1953
3395	0.1266
3396	0.1383
3397	0.227
3398	0.205
3399	0.2135
3400	0.1094
3401	0.1822
3402	0.1857
3403	0.1832
3404	0.1591
3405	0.1678
3406	0.1776
3407	0.1422
3408	0.1656
3409	0.1881
3410	0.1179
3411	0.1786
3412	0.1683
3413	0.1468
3414	0.1406
3415	0.1871
3416	0.1794
3417	0.1389
3418	0.135
3419	0.1721
3420	0.166
3421	0.1753
3422	0.1552
3423	0.1676
3424	0.1208
3425	0.1488
3426	0.2212
3427	0.1173
3428	0.1138
3429	0.1201
3430	0.2004
3431	0.1249
3432	0.1815
3433	0.1908
3434	0.1767
3435	0.1494
3436	0.1302
3437	0.1626
3438	0.1377
3439	0.1457
3440	0.146
3441	0.1893
3442	0.1738
3443	0.1495
3444	0.1485
3445	0.1068
3446	0.1457
3447	0.1489
3448	0.168
3449	0.1486
3450	0.2015
3451	0.1491
3452	0.1746
3453	0.1076
3454	0.1322
3455	0.09694
3456	0.09027
3457	0.1389
3458	0.1712
3459	0.1657
3460	0.2223
3461	0.1322
3462	0.1647
3463	0.1259
3464	0.1387
3465	0.1585
3466	0.1713
3467	0.134
3468	0.1289
3469	0.2008
3470	0.1319
3471	0.1306
3472	0.2184
3473	0.1619
3474	0.1342
3475	0.145
3476	0.1584
3477	0.1358
3478	0.158
3479	0.153
3480	0.1797
3481	0.2234
3482	0.1861
3483	0.1123
3484	0.1108
3485	0.1242
3486	0.1958
3487	0.1497
3488	0.1439
3489	0.1369
3490	0.1752
3491	0.1478
3492	0.1367
3493	0.1471
3494	0.1645
3495	0.1308
3496	0.1254
3497	0.1286
3498	0.1704
3499	0.1637
3500	0.1195
3501	0.1658
3502	0.1497
3503	0.1197
3504	0.2137
3505	0.1732
3506	0.1662
3507	0.1511
3508	0.181
3509	0.1552
3510	0.1622
3511	0.1729
3512	0.2344
3513	0.1484
3514	0.1861
3515	0.1446
3516	0.1462
3517	0.1896
3518	0.1067
3519	0.1637
3520	0.1293
3521	0.1252
3522	0.1795
3523	0.1366
3524	0.1651
3525	0.1891
3526	0.1797
3527	0.2176
3528	0.1428
3529	0.1669
3530	0.1597
3531	0.1771
3532	0.1836
3533	0.1774
3534	0.1457
3535	0.118
3536	0.1779
3537	0.1578
3538	0.1605
3539	0.1393
3540	0.2145
3541	0.1839
3542	0.1145
3543	0.1369
3544	0.1754
3545	0.2371
3546	0.1888
3547	0.1231
3548	0.1875
3549	0.1043
3550	0.1297
3551	0.1572
3552	0.1295
3553	0.1658
3554	0.1252
3555	0.1137
3556	0.2162
3557	0.1039
3558	0.1238
3559	0.1485
3560	0.159
3561	0.1663
3562	0.1276
3563	0.1666
3564	0.189
3565	0.1469
3566	0.1651
3567	0.1006
3568	0.1634
3569	0.1624
3570	0.1428
3571	0.1435
3572	0.1595
3573	0.08463
3574	0.2239
3575	0.1977
3576	0.1942
3577	0.1154
3578	0.1388
3579	0.1413
3580	0.1853
3581	0.1525
3582	0.1636
3583	0.1104
3584	0.1897
3585	0.1224
3586	0.2053
3587	0.133
3588	0.1654
3589	0.1911
3590	0.1324
3591	0.1616
3592	0.1381
3593	0.1515
3594	0.1537
3595	0.1504
3596	0.2065
3597	0.1422
3598	0.1219
3599	0.1261
3600	0.1739
3601	0.1707
3602	0.1216
3603	0.1421
3604	0.2146
3605	0.1372
3606	0.1518
3607	0.1235
3608	0.1184
3609	0.1625
3610	0.1613
3611	0.1755
3612	0.1271
3613	0.1991
3614	0.1507
3615	0.172
3616	0.1576
3617	0.1595
3618	0.1395
3619	0.1495
3620	0.1451
3621	0.1962
3622	0.179
3623	0.1203
3624	0.1207
3625	0.1315
3626	0.1433
3627	0.1165
3628	0.1459
3629	0.1353
3630	0.1343
3631	0.1664
3632	0.1589
3633	0.156
3634	0.1527
3635	0.1129
3636	0.1594
3637	0.1333
3638	0.1399
3639	0.1332
3640	0.1228
3641	0.1802
3642	0.166
3643	0.1928
3644	0.179
3645	0.1662
3646	0.1591
3647	0.1622
3648	0.1901
3649	0.1742
3650	0.1781
3651	0.1343
3652	0.1529
3653	0.1372
3654	0.1919
3655	0.1214
3656	0.1894
3657	0.127
3658	0.1743
3659	0.1574
3660	0.1334
3661	0.1662
3662	0.1264
3663	0.1452
3664	0.1732
3665	0.1978
3666	0.1366
3667	0.1873
3668	0.1279
3669	0.1516
3670	0.1364
3671	0.1133
3672	0.1553
3673	0.1652
3674	0.2128
3675	0.1202
3676	0.1356
3677	0.1946
3678	0.1911
3679	0.1998
3680	0.1237
3681	0.1974
3682	0.1494
3683	0.2048
3684	0.1207
3685	0.1963
3686	0.1678
3687	0.1893
3688	0.1198
3689	0.0929
3690	0.1701
3691	0.1
3692	0.1352
3693	0.172
3694	0.1457
3695	0.221
3696	0.1534
3697	0.1844
3698	0.1388
3699	0.161
3700	0.1027
3701	0.1144
3702	0.1471
3703	0.2144
3704	0.1507
3705	0.1627
3706	0.1952
3707	0.122
3708	0.1324
3709	0.169
3710	0.1864
3711	0.165
3712	0.142
3713	0.1519
3714	0.1673
3715	0.1484
3716	0.2212
3717	0.1422
3718	0.2114
3719	0.1534
3720	0.1483
3721	0.1316
3722	0.09194
3723	0.1675
3724	0.1652
3725	0.1269
3726	0.1558
3727	0.1822
3728	0.1754
3729	0.1983
3730	0.1683
3731	0.1541
3732	0.1678
3733	0.1468
3734	0.1197
3735	0.1153
3736	0.1867
3737	0.1536
3738	0.1591
3739	0.1214
3740	0.1485
3741	0.1715
3742	0.1182
3743	0.1182
3744	0.1712
3745	0.2125
3746	0.1531
3747	0.1412
3748	0.1475
3749	0.1973
3750	0.2075
3751	0.1145
3752	0.1466
3753	0.1877
3754	0.2189
3755	0.2183
3756	0.133
3757	0.151
3758	0.2145
3759	0.1441
3760	0.1832
3761	0.1909
3762	0.1808
3763	0.1596
3764	0.1372
3765	0.1163
3766	0.1782
3767	0.1528
3768	0.1862
3769	0.1431
3770	0.09881
3771	0.1719
3772	0.1213
3773	0.1148
3774	0.15
3775	0.102
3776	0.1922
3777	0.1277
3778	0.1363
3779	0.1154
3780	0.1678
3781	0.1159
3782	0.1924
3783	0.1501
3784	0.1317
3785	0.1553
3786	0.1662
3787	0.2096
3788	0.2389
3789	0.1666
3790	0.1415
3791	0.1669
3792	0.1582
3793	0.1563
3794	0.1424
3795	0.131
3796	0.1418
3797	0.1188
3798	0.1448
3799	0.157
3800	0.1275
3801	0.23
3802	0.1406
3803	0.1472
3804	0.09117
3805	0.176
3806	0.1531
3807	0.09576
3808	0.2022
3809	0.1515
3810	0.1813
3811	0.1203
3812	0.1386
3813	0.1038
3814	0.1849
3815	0.1322
3816	0.1436
3817	0.1627
3818	0.1451
3819	0.2122
3820	0.1591
3821	0.1486
3822	0.1728
3823	0.1765
3824	0.1662
3825	0.1437
3826	0.1581
3827	0.1402
3828	0.1728
3829	0.139
3830	0.1314
3831	0.1816
3832	0.1481
3833	0.1762
3834	0.1415
3835	0.1823
3836	0.1265
3837	0.1587
3838	0.2102
3839	0.2011
3840	0.1294
3841	0.1831
3842	0.2223
3843	0.1827
3844	0.1262
3845	0.2094
3846	0.1825
3847	0.1879
3848	0.1564
3849	0.1477
3850	0.1591
3851	0.1472
3852	0.1639
3853	0.1348
3854	0.1961
3855	0.1387
3856	0.1732
3857	0.1537
3858	0.1684
3859	0.192
3860	0.1316
3861	0.1379
3862	0.1202
3863	0.2139
3864	0.1204
3865	0.15
3866	0.1774
3867	0.2
3868	0.1494
3869	0.09635
3870	0.152
3871	0.1774
3872	0.195
3873	0.1526
3874	0.1537
3875	0.1659
3876	0.1357
3877	0.1543
3878	0.1507
3879	0.1295
3880	0.1864
3881	0.16
3882	0.1859
3883	0.09929
3884	0.1669
3885	0.1887
3886	0.2231
3887	0.2054
3888	0.1595
3889	0.1956
3890	0.178
3891	0.1962
3892	0.108
3893	0.08894
3894	0.1462
3895	0.1332
3896	0.232
3897	0.1039
3898	0.1953
3899	0.1291
3900	0.1862
3901	0.1632
3902	0.2214
3903	0.2174
3904	0.168
3905	0.1711
3906	0.1478
3907	0.1281
3908	0.1437
3909	0.1639
3910	0.1187
3911	0.1397
3912	0.08939
3913	0.1055
3914	0.1881
3915	0.1502
3916	0.1816
3917	0.1279
3918	0.2104
3919	0.1227
3920	0.1938
3921	0.1099
3922	0.1486
3923	0.1739
3924	0.1698
3925	0.1875
3926	0.1268
3927	0.126
3928	0.2133
3929	0.1952
3930	0.1968
3931	0.161
3932	0.1698
3933	0.1401
3934	0.1856
3935	0.1366
3936	0.1453
3937	0.1225
3938	0.1341
3939	0.1356
3940	0.1523
3941	0.1789
3942	0.1124
3943	0.1803
3944	0.2054
3945	0.1807
3946	0.1933
3947	0.1195
3948	0.1271
3949	0.1408
3950	0.1295
3951	0.1101
3952	0.1642
3953	0.1232
3954	0.1171
3955	0.1397
3956	0.1806
3957	0.1567
3958	0.1843
3959	0.1501
3960	0.18
3961	0.1423
3962	0.1827
3963	0.1202
3964	0.1673
3965	0.1574
