ICO;FIRMA75;DAT_OD;POC_MESICU;AKTIVACELK;KP;VLASTNIJM;CIZIZDROJE;KZ;TZPZ;V;TZPVVAS;OHANIM;PROVHOSPV;NU;HOSPVZUO;
"I» firmy";"N·zev firmy";"ZaË·tek obdobÌ";"PoËet mÏsÌc˘ ˙ËetnÌ z·vÏrky";"Aktiva celkem - tis. KË";"Kr·tkodobÈ pohled·vky - tis. KË";"VlastnÌ kapit·l - tis. KË";"CizÌ zdroje - tis. KË";"Kr·tkodobÈ z·vazky - tis. KË";"Trûby za prodej zboûÌ - tis. KË";"V˝kony - tis. KË";"Trûby za prodej vlastnÌch v˝robk˘ a sluûeb - tis. KË";"Odpisy dlouhodobÈho nehmotnÈho a hmotnÈho majetku - tis. KË";"ProvoznÌ v˝sledek hospoda¯enÌ - tis. KË";"N·kladovÈ ˙roky - tis. KË";"V˝sledek hospoda¯enÌ za ˙ËetnÌ obdobÌ (+/-) - tis. KË";
"60697598";"Likov, s.r.o.";20090101;"12";323932;53982;161533;162225;44877;178220;249740;224013;9060;21755;4833;12806;
"60697598";"Likov, s.r.o.";20080101;"12";302833;40757;148727;153544;23749;166133;278776;284095;9862;24374;5102;16488;
"29186633";"Lima okna, s.r.o.";20130101;"12";11844;1449;-1747;13591;11591;4;73918;73918;1205;290;;-666;
"29186633";"Lima okna, s.r.o.";20120101;"12";12854;1796;-1399;14253;10253;;65020;65020;1261;-2995;;-3372;
"29186633";"Lima okna, s.r.o.";20110101;"12";17310;1431;1973;15337;11337;;83371;83371;1309;955;;190;
"29186633";"Lima okna, s.r.o.";20100101;"12";20297;4304;1784;18513;13880;;76741;76641;1100;1698;;1232;
"29186633";"Lima okna, s.r.o.";20091026;" 3";18353;4845;552;17801;15252;;4185;4185;2;479;;352;
"25837061";"Linarts, s.r.o.";20100101;"12";13136;6903;5351;7234;5597;15610;41465;40902;1310;571;165;361;
"25837061";"Linarts, s.r.o.";20090101;"12";13999;7365;1441;12342;7726;12159;38687;38576;1379;892;184;715;
"25837061";"Linarts, s.r.o.";20080101;"12";13747;7906;439;13031;9756;7318;38833;38597;1172;522;277;-12;
"60709847";"Lock éÔ·r n.S, s.r.o.";20130101;"12";3699;1496;-12818;16517;15602;;;;;2239;;2237;
"60709847";"Lock éÔ·r n.S, s.r.o.";20120101;"12";9527;1530;-7062;16589;15671;;;;;-140;;-142;
"60709847";"Lock éÔ·r n.S, s.r.o.";20110101;"12";9515;1509;-6920;16435;15509;;31;;;-79;;-79;
"60709847";"Lock éÔ·r n.S, s.r.o.";20090101;"12";9463;1668;-1629;11082;10079;;17590;18552;;-1946;128;-2078;
"60709847";"Lock éÔ·r n.S, s.r.o.";20080101;"12";11735;2492;449;11225;9537;;42815;41898;;-50;105;-269;
"28046901";"Loro-Stav druûstvo";20130101;"12";4755;3200;-176;4931;3247;;20232;20232;;-225;;-256;
"28046901";"Loro-Stav druûstvo";20120101;"12";932;894;-219;1151;1151;;11360;11360;;-351;;-381;
"28046901";"Loro-Stav druûstvo";20110101;"12";1104;461;461;643;638;;7655;7655;;126;;95;
"28800109";"LU-MI servis, s.r.o.";20120101;"12";2205;603;1538;667;368;;6161;6161;310;292;7;215;
"28800109";"LU-MI servis, s.r.o.";20110101;"12";1809;50;1323;486;486;3584;1733;1733;176;1320;12;1054;
"28800109";"LU-MI servis, s.r.o.";20100702;"6";472;156;269;203;199;212;60;60;45;125;39;69;
"25023063";"Lukov Plast, s.r.o.";20130101;"12";338303;66628;187486;149178;59692;949;490230;506091;16428;67339;4162;53357;
"25023063";"Lukov Plast, s.r.o.";20120101;"12";349129;76272;137130;210639;73711;5105;424729;407888;14626;32076;4310;22168;
"25023063";"Lukov Plast, s.r.o.";20110101;"12";251882;70212;114961;136723;48023;6438;384368;363898;11108;48745;3123;37707;
"25023063";"Lukov Plast, s.r.o.";20100101;"12";200377;75106;79254;120719;53562;9416;301684;297938;8348;38227;3294;28418;
"25023063";"Lukov Plast, s.r.o.";20090101;"12";170826;52021;51836;118647;39925;15290;222206;224224;6534;23014;2563;14898;
"25023063";"Lukov Plast, s.r.o.";20080101;"12";125439;41911;36938;88353;31924;18027;250605;247094;6456;13608;2613;8414;
"28567196";"Lumir - Lukosz Miroslav, s.r.o.";20130101;"12";996;208;636;360;360;;2773;2870;36;150;6;133;
"28567196";"Lumir - Lukosz Miroslav, s.r.o.";20120101;"12";1300;262;503;797;576;;3648;3576;18;307;5;243;
"28567196";"Lumir - Lukosz Miroslav, s.r.o.";20110101;"12";712;164;259;453;453;;3078;3211;10;158;;109;
"28567196";"Lumir - Lukosz Miroslav, s.r.o.";20100101;"12";852;482;150;702;702;;3268;3140;118;281;;265;
"28567196";"Lumir - Lukosz Miroslav, s.r.o.";20090101;"12";395;53;-115;510;510;;2663;2577;108;-312;;-315;
"45535396";"M k T  Chrudim, s.r.o.";20120101;"12";4476;2315;-1111;5587;1671;2999;14113;14181;213;-1566;122;-1820;
"45535396";"M k T  Chrudim, s.r.o.";20110101;"12";4906;2203;708;4198;1633;;21228;21161;667;-194;104;-421;
"45535396";"M k T  Chrudim, s.r.o.";20090101;"12";5045;1841;2156;2889;1268;;14240;14161;720;-3117;68;-3321;
"45535396";"M k T  Chrudim, s.r.o.";20080101;"12";6599;2125;5477;1122;859;2;21824;22258;1011;305;46;102;
"60724226";"M Plast, s.r.o.";20120101;"12";46477;43896;10517;35954;34600;240840;8450;8450;235;2974;85;3105;
"60724226";"M Plast, s.r.o.";20110101;"12";33460;25161;7412;26029;26029;142721;22769;22769;306;657;106;870;
"60724226";"M Plast, s.r.o.";20100101;"12";68416;60291;6542;61013;61013;177185;14392;14392;651;5079;150;3900;
"60724226";"M Plast, s.r.o.";20090101;"12";37604;30435;442;37138;37138;233604;5707;5707;427;-6415;322;-5875;
"60724226";"M Plast, s.r.o.";20080101;"12";65838;65231;6317;59521;59521;239992;738;738;146;2867;404;2005;
"27726045";"Madrina, a.s.";20120101;"12";2000;;2000;;;;;;;;;;
"27726045";"Madrina, a.s.";20110101;"12";2000;;2000;;;;;;;;;;
"27726045";"Madrina, a.s.";20100101;"12";2000;;2000;;;;;;;;;;
"27726045";"Madrina, a.s.";20090101;"12";2000;;2000;;;;;;;;;;
"27726045";"Madrina, a.s.";20080101;"12";2000;;2000;;;;;;;;;;
"29083427";"Magician, s.r.o.";20130101;"12";350;;166;184;57;;;;;;;;
"29083427";"Magician, s.r.o.";20120101;"12";350;;166;184;57;;;;;;;;
"29083427";"Magician, s.r.o.";20110101;"12";350;;166;184;57;;53;53;;-15;26;-45;
"29083427";"Magician, s.r.o.";20091014;"3";1510;1500;174;1336;1336;;;;;-26;;-26;
"25458051";"Magna Exteriors & Interiors (Nymburk), s.r.o.";20120101;"12";1755792;919163;1189630;514187;451283;194005;2292140;2288026;80169;227476;35;208510;
"25458051";"Magna Exteriors & Interiors (Nymburk), s.r.o.";20110101;"12";2421647;1663608;1925120;496288;416340;200645;1937388;1935645;70721;318293;;308575;
"25458051";"Magna Exteriors & Interiors (Nymburk), s.r.o.";20100101;"12";2209960;1489652;1616545;579289;412884;167909;1819519;1817590;64198;227937;;225028;
"25458051";"Magna Exteriors & Interiors (Nymburk), s.r.o.";20081201;"12";2089547;1354903;1391517;698030;465565;151004;1859811;1858469;149076;35117;;94534;
"24280615";"Mahle Behr Ostrov, s.r.o.";20130101;"12";110925;21004;110200;725;725;;1;1;313;10304;;9964;
"24280615";"Mahle Behr Ostrov, s.r.o.";20120319;"10";143529;47847;100236;43293;43285;;;;173;-25746;;-24964;
"27742164";"MAN - Elektro, s.r.o.";20130101;"12";18564;2871;6251;12313;11525;221;27219;;660;897;154;388;
"27742164";"MAN - Elektro, s.r.o.";20120101;"12";23139;5886;5863;17276;17276;95;32565;;495;1166;123;1243;
"27742164";"MAN - Elektro, s.r.o.";20110101;"12";18628;4291;4620;14008;14008;;20858;20858;680;-232;146;-604;
"27742164";"MAN - Elektro, s.r.o.";20100101;"12";18725;2504;5222;13503;13503;290;27414;27414;1117;900;146;406;
"27742164";"MAN - Elektro, s.r.o.";20090101;"12";11993;3007;4475;7518;7518;;35313;35313;453;2158;31;1566;
"27742164";"MAN - Elektro, s.r.o.";20080101;"12";6151;1989;2909;3221;3221;;18442;18442;176;3579;;2709;
"27677010";"Mandre ITC, s.r.o.";20130101;"12";3080;85;-352;2638;388;;;;30;95;59;84;
"27677010";"Mandre ITC, s.r.o.";20120101;"12";5245;196;-435;4873;1407;;1022;1022;65;417;51;331;
"27677010";"Mandre ITC, s.r.o.";20110101;"12";848;383;-766;803;1752;;4255;4255;350;-67;426;749;
"27677010";"Mandre ITC, s.r.o.";20100101;"12";11712;686;-1498;12417;3727;7180;3489;3489;441;1839;1105;869;
"27677010";"Mandre ITC, s.r.o.";20090101;"12";10406;980;4993;5413;3681;716;7922;;428;491;94;372;
"27677010";"Mandre ITC, s.r.o.";20080101;"12";7574;2217;4272;3302;1771;5199;541;;15;-2728;127;-2891;
"14615100";"Mapro, s.r.o.";20130101;"12";161084;58590;70781;89633;89118;;189646;;8757;8968;;6592;
"14615100";"Mapro, s.r.o.";20120101;"12";160761;41619;64189;96572;83468;;231249;;10353;9612;;5647;
"14615100";"Mapro, s.r.o.";20110101;"12";91753;29594;58543;33210;28325;;129360;;5390;3540;;4443;
"14615100";"Mapro, s.r.o.";20100101;"12";81539;32258;54804;26735;26735;51308;12934;12934;4105;-2925;;-2894;
"14615100";"Mapro, s.r.o.";20090101;"12";66644;25696;55140;11504;11504;;71984;;3280;5671;;4221;
"14615100";"Mapro, s.r.o.";20080101;"12";78826;27319;50920;27906;24072;;206169;;3195;5096;;8744;
"42194920";"Marius Pedersen, a.s.";20130101;"12";2569461;426920;1026679;1528234;284773;;2395413;2392793;189998;255392;4333;362847;
"42194920";"Marius Pedersen, a.s.";20120101;"12";2548392;473837;1063832;1469350;287530;600275;2108584;2106923;202780;244333;7049;295238;
"42194920";"Marius Pedersen, a.s.";20110101;"12";2825866;495274;1368594;1444465;311715;720304;2089340;2085599;208682;251051;4361;273093;
"42194920";"Marius Pedersen, a.s.";20100101;"12";2863275;520652;1388778;1459210;341940;567147;2051268;2047539;188643;243332;8052;260815;
"42194920";"Marius Pedersen, a.s.";20100101;"1";2659430;497100;1123963;1521186;374318;;;;;;;;
"42194920";"Marius Pedersen, a.s.";20090101;"12";2675276;495442;1163488;1498238;348463;503886;1980716;1925587;167759;236908;16696;222636;
"42194920";"Marius Pedersen, a.s.";20080101;"12";2789328;431747;1213600;1564510;285811;325492;1496010;1416400;133656;167426;26758;146979;
"26780003";"Marksimon, s.r.o.";20120101;"12";15682;6578;3967;11661;4944;0;28169;28007;1226;-54;526;-674;
"26780003";"Marksimon, s.r.o.";20110101;"12";17531;4930;4642;12779;4641;;20882;20847;1062;1036;447;279;
"26780003";"Marksimon, s.r.o.";20100101;"12";15525;2682;4363;11130;2887;;17233;17159;1189;1185;419;492;
"26780003";"Marksimon, s.r.o.";20090101;"12";6993;3320;3871;3122;2949;35;18127;18077;974;2432;47;1923;
"26780003";"Marksimon, s.r.o.";20080101;"12";7280;4201;1950;5330;5028;1;19062;19062;827;1581;21;1168;
"25505424";"Marotto, s.r.o.";20130101;"12";103;;103;;;;48;;30;1;;;
"25505424";"Marotto, s.r.o.";20120101;"12";169;;103;66;66;;;;;;;;
"25505424";"Marotto, s.r.o.";20110101;"12";103;103;103;;;;;;;;;;
"25505424";"Marotto, s.r.o.";20100101;"12";103;;103;;;;;;;;;;
"25505424";"Marotto, s.r.o.";20090101;"12";103;;103;;;;;;;;;;
"25505424";"Marotto, s.r.o.";20080101;"12";107;;103;4;4;55;;;;1;;1;
"27922901";"Matador Automotive »R, s.r.o.";20130101;"12";397417;70306;-11010;408034;221502;12850;533217;533113;34880;17334;10022;-13837;
"27922901";"Matador Automotive »R, s.r.o.";20120101;"12";383167;57818;2827;372306;102684;2939;151641;149106;18941;-32353;10686;-41594;
"27922901";"Matador Automotive »R, s.r.o.";20110101;"12";128777;787;63208;65569;64570;;3693;3693;3868;-2051;2638;-4345;
"27922901";"Matador Automotive »R, s.r.o.";20100101;"12";130824;2187;67552;63258;63258;;3948;3948;;261;1026;-688;
"48111678";"Mateo Packing, s.r.o.";20130101;"12";90317;;8021;81588;43755;89864;135651;130702;3131;6353;;;
"48111678";"Mateo Packing, s.r.o.";20120101;"12";74458;31745;4949;69461;39697;108819;88483;90069;2563;3395;1514;606;
"48111678";"Mateo Packing, s.r.o.";20110101;"12";68272;32146;4344;63781;35181;100586;71014;66790;2125;4309;1640;983;
"48111678";"Mateo Packing, s.r.o.";20100101;"12";58079;29913;3360;54569;28344;77563;66196;53503;1626;3323;1502;604;
"48111678";"Mateo Packing, s.r.o.";20090101;"12";55634;26269;2757;51575;27540;86682;53213;41950;1652;-1197;1462;301;
"48111678";"Mateo Packing, s.r.o.";20080101;"12";93219;46463;11388;79166;54950;199802;34046;33462;1687;-68;1395;256;
"25313568";"M·tl & Bula, s.r.o.";20130101;"12";320942;62441;102978;217091;50887;138939;126259;47652;17369;11436;9332;972;
"25313568";"M·tl & Bula, s.r.o.";20120101;"12";319053;60711;102006;216079;59941;153352;118345;51376;18176;22194;7671;14020;
"25313568";"M·tl & Bula, s.r.o.";20110101;"12";276718;35730;87986;188103;22308;114199;98859;48386;16522;16044;8747;9264;
"25313568";"M·tl & Bula, s.r.o.";20100101;"12";318524;85201;78722;239239;61441;112558;91711;46943;15182;-449;11626;-11682;
"25313568";"M·tl & Bula, s.r.o.";20090101;"12";353818;93167;131435;221870;70852;94080;102597;45487;14630;36211;12106;8552;
"25313568";"M·tl & Bula, s.r.o.";20080101;"12";358876;77099;81813;276625;80282;199195;160480;47684;13861;8535;11771;6414;
"00535630";"Mave, s.r.o.";20100101;"12";12093;1170;2847;9246;7777;4970;13707;14911;15;546;194;-279;
"00535630";"Mave, s.r.o.";20090101;"12";13564;2338;3125;10439;4628;7586;18666;15675;123;618;304;51;
"00535630";"Mave, s.r.o.";20080101;"12";13409;3394;3074;10335;7994;13579;16453;16829;115;211;272;14;
"28635035";"MaXi V˝bÏr, s.r.o.";20110101;"12";290;2;226;64;64;897;;;;-20;;10;
"28635035";"MaXi V˝bÏr, s.r.o.";20100830;"5";245;;216;29;29;430;;;;21;;16;
"28762967";"Maxwork, s.r.o.";20100101;"12";690;251;391;299;299;617;724;724;;295;;244;
"28762967";"Maxwork, s.r.o.";20090326;"10";622;425;147;475;475;336;20;20;;-52;;-53;
"26845890";"Medicross s. r. o.";20130101;"12";2546;1364;649;1897;1897;3958;13;13;95;-52;31;91;
"26845890";"Medicross s. r. o.";20120101;"12";2062;822;557;1505;364;3892;39;39;96;-301;43;-250;
"26845890";"Medicross s. r. o.";20110101;"12";2450;838;807;1409;82;2914;;;95;136;31;78;
"26845890";"Medicross s. r. o.";20100101;"12";1058;384;748;310;310;1833;;;107;348;;348;
"26845890";"Medicross s. r. o.";20090101;"12";1116;191;960;156;156;2041;;;;480;;480;
"26845890";"Medicross s. r. o.";20080101;"12";906;322;887;19;19;1682;;;;105;;105;
"28416783";"Megatech Industries Hlinsko, s.r.o.";20130101;"12";451957;114884;46250;405707;125164;38113;570233;578081;18952;39368;15426;5374;
"28416783";"Megatech Industries Hlinsko, s.r.o.";20120101;"12";412906;139409;40863;372043;111031;63468;636868;655059;24274;-24645;15084;-35245;
"28416783";"Megatech Industries Hlinsko, s.r.o.";20110101;"12";492643;155224;76119;416524;143788;84068;729861;711767;29432;-2859;9779;-20233;
"28416783";"Megatech Industries Hlinsko, s.r.o.";20100101;"12";560487;189186;96336;464151;170912;37948;735732;741600;40446;-63307;7627;-80243;
"28416783";"Megatech Industries Hlinsko, s.r.o.";20100101;"1";630555;199666;345477;285078;134881;;;;;;;;
"28416783";"Megatech Industries Hlinsko, s.r.o.";20090101;"12";200;195;200;;;;;;;;;;
"28416783";"Megatech Industries Hlinsko, s.r.o.";20080625;"7";200;195;200;;;;;;;;;;
"27549381";"Meier Industry, s.r.o.";20130101;"12";870;518;307;563;388;1825;812;812;76;113;;87;
"27549381";"Meier Industry, s.r.o.";20120101;"12";828;328;529;294;294;1621;910;910;56;401;;308;
"27549381";"Meier Industry, s.r.o.";20110101;"12";721;412;368;180;180;1292;642;642;75;178;;135;
"27549381";"Meier Industry, s.r.o.";20100101;"12";669;206;338;331;290;2887;210;210;47;210;;169;
"27549381";"Meier Industry, s.r.o.";20090101;"12";1504;999;169;1335;1057;1784;29;29;27;29;;24;
"27549381";"Meier Industry, s.r.o.";20081021;"3";149;11;145;4;4;10;;;;-54;;-55;
"24252042";"Merkatorcz, s.r.o.";20130101;"12";271;;178;93;93;;;;;-7;;-8;
"24252042";"Merkatorcz, s.r.o.";20120101;"12";289;;187;102;102;;;;;-12;;-13;
"49192094";"Meta PlzeÚ, s.r.o.";20130101;"12";56624;6323;51996;4720;4720;9615;40402;40345;1227;183;;730;
"49192094";"Meta PlzeÚ, s.r.o.";20120101;"12";57916;6216;53105;4784;4784;1046;46217;46202;1261;2899;;2779;
"49192094";"Meta PlzeÚ, s.r.o.";20110101;"12";59585;5523;54957;4579;4579;;51939;51932;1447;3534;;3593;
"49192094";"Meta PlzeÚ, s.r.o.";20100101;"12";58926;5149;53969;4887;4887;;49501;49483;1533;3828;;3411;
"49192094";"Meta PlzeÚ, s.r.o.";20090101;"12";58722;4478;54970;3709;3709;;33679;33738;1627;3476;;3381;
"49192094";"Meta PlzeÚ, s.r.o.";20080101;"12";54814;4481;53168;4004;4004;;46496;46622;1589;2113;430;1702;
"28047494";"Metalur, s.r.o.";20100101;"12";2419;523;245;2174;2174;;4954;4954;;149;;31;
"28047494";"Metalur, s.r.o.";20090119;"12";218;48;214;4;4;;1576;1576;;22;;14;
"24171654";"Metsa Tissue Czech, s.r.o.";20130101;"12";2798;1103;437;1250;1250;;15742;15742;;576;;143;
"24171654";"Metsa Tissue Czech, s.r.o.";20120101;"12";2652;1894;294;1649;1649;;18645;18645;;542;;94;
"24171654";"Metsa Tissue Czech, s.r.o.";20111021;"3";200;;200;;;;;;;;;;
"28432967";"Miano Group, s.r.o.";20120101;"12";67726;66788;947;66779;64969;200467;;;9;493;;80;
"28432967";"Miano Group, s.r.o.";20110101;"12";32804;31977;867;31937;31937;171693;;;68;225;;73;
"28432967";"Miano Group, s.r.o.";20100101;"12";16958;13885;794;16164;16164;133008;;;40;477;;263;
"28432967";"Miano Group, s.r.o.";20090101;"12";14357;12830;531;13826;13711;106703;;;;83;;-142;
"28432967";"Miano Group, s.r.o.";20080721;"6";4866;1144;673;4193;4193;47454;;;;-36;;-27;
"25979621";"Michal Podzimek, s.r.o.";20120101;"12";1210;97;315;893;759;42;2359;2608;39;-50;12;-88;
"25979621";"Michal Podzimek, s.r.o.";20110101;"12";1134;274;402;731;603;;2439;1906;70;91;21;40;
"25979621";"Michal Podzimek, s.r.o.";20100101;"12";1254;295;366;885;545;;2207;2142;91;50;26;14;
"25979621";"Michal Podzimek, s.r.o.";20090101;"12";1231;233;352;878;535;;3044;2865;109;107;34;40;
"25979621";"Michal Podzimek, s.r.o.";20080101;"12";1471;418;312;1154;783;;2916;2976;71;80;16;38;
"41057155";"Milan Ligocki";20120101;"12";77361;20277;58700;18631;9800;65537;52078;60757;4578;6075;373;4378;
"41057155";"Milan Ligocki";20110101;"12";82499;14298;56208;26153;12955;66540;36173;23677;3457;2579;758;346;
"41057155";"Milan Ligocki";20100101;"12";89244;22165;60004;28944;14141;101252;10348;8604;1544;14307;232;11102;
"41057155";"Milan Ligocki";20090101;"12";60192;16555;51672;8359;8331;62273;15579;15043;1149;9194;8;6757;
"41057155";"Milan Ligocki";20080101;"12";60652;9525;47414;13078;12532;89243;3655;5104;1084;12181;48;8505;
"25390236";"Miroslav ChudÏj, s.r.o.";20130101;"12";32957;8044;21159;11798;3214;4626;53976;51847;3278;5510;547;4213;
"25390236";"Miroslav ChudÏj, s.r.o.";20120101;"12";33467;9608;18945;14522;3190;1362;47057;47907;3840;1861;646;796;
"25390236";"Miroslav ChudÏj, s.r.o.";20110101;"12";34398;10380;18149;16249;5634;2628;50300;45987;5279;4193;513;3042;
"25390236";"Miroslav ChudÏj, s.r.o.";20100101;"12";22227;8421;14608;7619;3965;981;41080;36073;5142;1063;325;722;
"25390236";"Miroslav ChudÏj, s.r.o.";20090101;"12";22227;8421;14608;7619;3965;981;41080;36073;5142;1063;325;722;
"25390236";"Miroslav ChudÏj, s.r.o.";20080101;"12";22238;7377;13886;8352;3410;4559;50808;49289;4930;1626;499;1393;
"27969363";"MKS technical textiles, s.r.o.";20100101;"12";15505;9375;11787;3718;3718;;40599;40599;768;9072;;8517;
"27969363";"MKS technical textiles, s.r.o.";20090101;"12";14707;5015;9098;5609;5269;;37434;37434;740;8629;;5827;
"27969363";"MKS technical textiles, s.r.o.";20080101;"12";15395;10323;9530;5865;5695;;41015;41056;583;9523;;8775;
"25558811";"Mobiland Trade, s.r.o.";20130101;"12";4999;614;4409;559;559;4746;386;386;207;480;;340;
"25558811";"Mobiland Trade, s.r.o.";20120101;"12";4659;337;4068;567;567;4654;720;720;218;158;;93;
"25558811";"Mobiland Trade, s.r.o.";20110101;"12";5123;1564;4175;914;914;7114;735;735;116;1019;;866;
"25558811";"Mobiland Trade, s.r.o.";20100101;"12";4260;650;3310;934;934;7994;693;693;52;-117;;-212;
"25558811";"Mobiland Trade, s.r.o.";20090101;"12";4681;578;3522;1145;1145;9658;342;342;85;418;;260;
"25558811";"Mobiland Trade, s.r.o.";20080101;"12";5273;215;3262;1999;1999;9372;1050;1050;167;561;;437;
"29256151";"Molitas Technology, s.r.o.";20130101;"12";3813;1328;-99;3858;3858;1;7714;7668;796;1108;151;983;
"29256151";"Molitas Technology, s.r.o.";20120101;"12";5533;884;-3482;8980;8980;;7225;7220;924;-1641;205;-1897;
"29256151";"Molitas Technology, s.r.o.";20110101;"12";5670;566;-1585;7252;7252;23;5798;5962;917;-1625;210;-1835;
"29256151";"Molitas Technology, s.r.o.";20101206;"1";251;;250;1;1;;;;;;;;
"48153745";"Mondo, s.r.o.";20130101;"12";52972;11180;45412;7316;7316;19449;35706;;1562;704;;509;
"48153745";"Mondo, s.r.o.";20120101;"12";50942;9698;45503;5189;5189;18916;37378;;1435;248;;10;
"48153745";"Mondo, s.r.o.";20110101;"12";54508;15831;46293;7565;7565;11492;50542;;989;7665;;6091;
"48153745";"Mondo, s.r.o.";20100101;"12";48177;13999;40201;7429;7429;12858;51894;48716;593;7854;;5967;
"48153745";"Mondo, s.r.o.";20090101;"12";42751;14603;34834;7917;7917;11987;58224;58224;381;11945;;9434;
"48153745";"Mondo, s.r.o.";20080101;"12";38746;11831;25401;13345;11694;76822;4153;4153;309;13373;17;11149;
"27769887";"Monta-Therm, s.r.o.";20120101;"12";4569;3046;2192;2353;2240;3;14448;14578;113;329;;247;
"27769887";"Monta-Therm, s.r.o.";20110101;"12";3616;2737;1944;1640;1513;;10941;11209;85;148;;90;
"27769887";"Monta-Therm, s.r.o.";20100101;"12";3376;2506;1855;1521;1431;;9613;9291;170;190;;168;
"27769887";"Monta-Therm, s.r.o.";20090101;"12";2555;1662;1687;868;805;39;9167;9356;292;-579;;-603;
"27769887";"Monta-Therm, s.r.o.";20080101;"12";5058;3868;2290;2768;2731;;14199;13976;413;457;;289;
"28144317";"Monto Assembly, s.r.o.";20130101;"12";491;122;-26;517;198;263;228;228;;-94;;-106;
"28144317";"Monto Assembly, s.r.o.";20120101;"12";1055;577;80;975;975;2802;144;;;-110;;-120;
"29266190";"Montplast Uhersk˝ Brod, s.r.o.";20130101;"12";18745;2853;14106;4639;4639;;47828;;931;9925;;7928;
"29266190";"Montplast Uhersk˝ Brod, s.r.o.";20120101;"12";18958;2272;6178;12780;12780;;29030;;582;6987;;5647;
"29266190";"Montplast Uhersk˝ Brod, s.r.o.";20110218;"11";562;7;531;31;31;;160;160;;41;;31;
"45348821";"Montstav CZ, s.r.o.";20120101;"12";21311;9264;14045;7266;7188;;7909;7770;1357;3660;37;4190;
"45348821";"Montstav CZ, s.r.o.";20110101;"12";17590;8258;9828;7762;7056;;12519;12520;1298;-1426;101;-1057;
"45348821";"Montstav CZ, s.r.o.";20100101;"12";18904;6848;10912;7978;5978;;14998;15437;2568;2696;84;2574;
"45348821";"Montstav CZ, s.r.o.";20090101;"12";19287;5464;8280;10909;9175;;18662;18155;2586;-2196;84;-2327;
"26482461";"Moplast, s.r.o.";20130101;"12";24064;384;23452;577;577;1209;6053;6165;1134;-478;;99;
"26482461";"Moplast, s.r.o.";20120101;"12";23897;192;23353;510;510;461;6064;5712;1330;-1048;;-1045;
"26482461";"Moplast, s.r.o.";20110101;"12";25292;333;24398;837;837;600;6053;6205;1440;-978;;-977;
"26482461";"Moplast, s.r.o.";20100101;"12";25841;123;25375;466;;780;6824;6863;1488;-994;;-1071;
"26482461";"Moplast, s.r.o.";20090101;"12";28466;156;26447;2019;2019;149;6561;6261;1571;-1521;;-1580;
