"ICO";"year";"def";"class";"acid.test";"debt.ratio";"asset.turn";"returns"
25319442;2008;0;1;0.747622641509434;0.68503963011889;3.38487450462351;0.026221928665786
25319442;2009;0;1;0.779431818181818;0.696950536027362;3.04167504957894;0.0490041100221309
25319442;2010;0;1;0.789622274143302;0.610366212798392;3.14679693725531;0.0429269306724873
25319442;2011;0;1;0.677366183742518;0.609626773171739;3.38996006059771;0.014082082357802
25319442;2012;0;1;0.740740740740741;0.726607940147219;2.09923977313865;0.0111982623386026
25323148;2008;0;1;9.26966292134832;0.0711653455708525;2.16218189403421;0.277893663375516
25323148;2009;0;1;9.40820249919897;0.0548225376000798;1.70473648766618;0.182201381787344
25323148;2010;0;1;9.40820249919897;0.0355397184485366;1.73633561121986;0.215055149859928
25323148;2011;0;1;9.40820249919897;0.0299336451895608;1.72700060322555;0.231672755830232
25347748;2008;0;1;2.64442071542979;0.291432192797667;0.516885052547574;0.0268341773414624
25347748;2009;0;1;2.97674701728756;0.240696917526965;0.472639781969936;0.0369933264793376
25347748;2010;0;1;4.07637195121951;0.224138336666275;0.487483825432302;0.05221738618986
25347748;2011;0;1;2.42295708111368;0.230777880225785;0.503890525558279;0.041334022983336
25347748;2012;0;1;3.06081328611552;0.159024709728199;0.534892939831438;0.07071084275053
25347942;2008;0;1;1.34975935776778;0.86214255555982;1.33116339768933;0.0655164472421602
25347942;2009;0;1;1.49339357164842;0.835799890861497;1.20653436016527;0.0192715620345715
25347942;2010;0;1;0.961457557478085;0.754065134064399;1.13094833212306;0.0384452758040647
25347942;2011;0;1;0.848747241899895;0.688341497550735;1.36965243760205;0.0618847679029624
25366211;2010;0;1;1.26960784313725;0.655898540320651;1.35104091888011;0.0656855707106963
25366211;2011;0;1;1.14767054908486;0.742424242424242;1.26349206349206;-0.130591630591631
25366211;2012;0;1;3.28514234875445;0.379118599053863;2.12972030873931;0.534851866883117
25382314;2008;0;1;1.03182680696912;0.697065592635213;1.29441887226697;0.140103567318757
25382314;2009;0;1;0.794364863265065;0.653787271269228;1.01654880804841;0.0446161697164103
25382314;2010;0;1;0.888801966919982;0.66221414084901;1.19602769424435;0.0362263095321351
25382314;2011;0;1;1.36723235932117;0.752474242501142;0.0331929147845506;0.0276100086281277
25382314;2012;0;1;1.25235945835043;0.753221773417965;0.0197634160415465;0.043758415079823
25383973;2008;0;1;0.893429184008072;0.490479244531924;0.690713669637526;0.038127253024305
25383973;2009;0;1;0.689244277202885;0.489106777760679;0.709785213357663;0.0109921516037549
25390236;2008;0;1;2.6741935483871;0.375573342926522;2.4214407770483;0.0731180861588272
25390236;2009;0;1;2.04672036823936;0.342781302020066;1.66707157961038;0.0478247176856976
25390236;2010;0;1;2.04672036823936;0.342781302020066;1.66707157961038;0.0478247176856976
25390236;2011;0;1;1.89421436326974;0.472382115239258;1.41330891330891;0.121896621896622
25390236;2012;0;1;2.60511419090377;0.433919980876684;1.47216661188634;0.0556070158663758
25435051;2009;0;1;0.466115702479339;1.03066439522998;0.0851788756388416;0.0681431005110733
25435051;2010;0;1;0.918872266973533;0.882441977800202;0.151362260343088;0.13874873864783
25435051;2011;0;1;1.07929104477612;0.72503242542153;0.194552529182879;0.178339818417639
25435051;2012;0;1;0.910348644161594;0.742115768463074;0.119760479041916;0.110179640718563
25435434;2008;0;1;0.235433888422986;0.882837572448149;5.28324154209284;-0.0870974437578835
25435434;2009;0;1;3.87520854187521;0.266041931385006;5.28324154209284;0.534851866883117
25435434;2010;0;1;3.58275563258232;0.286275342320348;3.87113894491031;0.238615858189152
25435434;2011;0;1;3.25797691785472;0.317659631311782;3.50868287469944;0.288093329771128
25435434;2012;0;1;2.94821020563595;0.351602089342793;3.7007874015748;0.311842207842832
25435655;2008;0;1;0.28611835946059;0.681197216404297;1.59267617052902;-0.1600567529221
25435655;2009;0;1;0.327195383736731;0.713785356460098;1.71079915716618;0.0185869974742894
25435655;2010;0;1;0.367739167739168;0.684666255674494;1.78015188028919;0.0626856470324497
25435655;2011;0;1;0.397371591282444;0.670330305174829;1.68783489074077;0.0132584237207354
25435655;2012;0;1;0.402257359296355;0.607618528114914;1.87687319120566;0.0402291013227874
25458051;2010;0;1;3.60823136764806;0.2685184347228;0.898432098318522;0.103140780828612
25458051;2011;0;1;3.9989647883941;0.205036902570854;0.882164080892054;0.131436580145661
25524194;2008;0;1;2.72297297297297;0.368968506212077;2.02824328228836;0.295109794856978
25524194;2009;0;1;2.77370517928287;0.327772900204858;1.63928722401067;0.134360875361753
25524194;2010;0;1;2.46238809440763;0.324985869111106;1.45658745177066;0.2138310682952
25524194;2011;0;1;3.05332576939441;0.244561933534743;1.3785498489426;0.0962739174219537
25558811;2008;0;1;1.51225612806403;0.381376825336621;1.97648397496681;0.106391048738858
25558811;2009;0;1;2.33449781659389;0.247596667378765;2.1362956633198;0.0892971587267678
25558811;2010;0;1;2.26980728051392;0.223004694835681;2.03920187793427;-0.0274647887323944
25558811;2011;0;1;3.32166301969365;0.185047823540894;1.53211009174312;0.198906890493851
25558811;2012;0;1;2.08818342151675;0.126851255634256;1.15346640910067;0.033912856836231
25560174;2008;0;1;2.01870701513067;0.793115656329959;3.92204824511997;0.0322009623276098
25560174;2009;0;1;1.24605909524159;0.782297392070197;2.59421329897412;0.0207133886777682
25560174;2010;0;1;0.968905696620445;0.75933535286884;2.69381542245284;0.011097447587055
25560174;2011;0;1;0.893426237934776;0.75683820628589;3.07039845702012;0.0935541138824355
25560590;2010;0;1;9.40820249919897;0.0216450216450216;0.121212121212121;0.121212121212121
25560590;2011;0;1;1.66876310272537;0.599246231155779;4.98115577889447;0.146984924623116
25560590;2012;0;1;1.54066265060241;0.649071358748778;5.28324154209284;0.0498533724340176
25566741;2008;0;1;0.43763024709735;0.888996848739496;1.0561974789916;0.0524422268907563
25566741;2009;0;1;0.446909667194929;0.853079560860204;0.905446715755336;0.064754512347484
25566741;2010;0;1;1.09585848956678;0.665755127408328;1.6816656308266;0.163828464885022
25566741;2011;0;1;1.35395448258519;0.610732609975608;2.10888215997981;0.0833964168559172
25566741;2012;0;1;1.44338153503893;0.654154995331466;2.21818860877684;0.014640522875817
25568345;2008;0;1;1.1185300731317;0.324546258224904;1.85227508706977;0.196786576719294
25568345;2009;0;1;3.17705824636518;0.119439485094444;1.41433243814982;0.0497501987907521
25568345;2010;0;1;3.26285012994513;0.133489839435502;1.34243893907697;0.102809710553399
25568345;2011;0;1;3.63568666762137;0.121634577499934;1.42072049591553;0.0362217961177799
25568345;2012;0;1;0.526856198463351;0.492413824891873;1.54045832020957;-0.207165958623657
25578367;2008;0;1;0.910676488019643;0.888979758740544;0.0166973352416002;0.0228310502283105
25578367;2009;0;1;0.94398604682364;0.913505589151548;2.33999144829271;0.0257772891087899
25578367;2010;0;1;0.815012214079503;0.91527373621168;1.99235298098396;0.0164444745212154
25578367;2011;0;1;0.756739491503769;0.924252180530352;2.33313820757478;0.00667330094245741
25578367;2012;0;1;0.786152373524302;0.983923724685086;1.23867353330086;-0.0223397592038416
25582232;2008;0;1;0.858947543555249;0.590622364959199;1.02296949227515;0.0217991309837025
25582232;2009;0;1;1.02837686171019;0.53050839295174;1.23034732961265;0.0506627141045467
25582232;2010;0;1;1.19943571405138;0.450717693348731;1.33713560145681;0.164011349326199
25582232;2011;0;1;1.27085586967402;0.476500945378678;1.18812784930112;0.110340988309402
25582232;2012;0;1;1.26354033095194;0.491512238888597;1.26442585319061;0.105532674420269
25583824;2008;0;1;4.09452736318408;0.684133641204467;0.012911738372367;0.0391593233118138
25583824;2009;0;1;1.32621784345922;0.736067125332168;0.336045284117797;0.0291580211859779
25583824;2010;0;1;1.10820266943113;0.683953050801899;0.540112893109936;0.0749753606307678
25599658;2008;0;1;0.981703830760435;0.805661174482467;4.36839881706802;0.0566117448246726
25599658;2009;0;1;0.898137138327388;0.877497371188223;2.57939011566772;0.0347003154574132
25599658;2010;1;1;1.07350948509485;0.902830001979022;1.85276073619632;-0.0583811597071047
25599658;2011;0;1;0.630481980026053;1.078799775659;2.46550757150869;-0.134043746494672
25599658;2012;0;1;0.95129815034787;1.02968433246452;2.11395887633942;0.0567622357370403
25620665;2008;1;0;1.58540772532189;0.684949280490682;1.95706534560038;-0.0635763151686719
25620665;2009;1;0;1.27625418060201;0.711801451966909;2.08120884686814;-0.145027857504643
25620665;2010;0;0;0.797536945812808;0.900359874044085;2.6650922177238;-0.253711201079622
25620665;2011;0;0;0.912038913660316;0.868396446937821;3.08555399719495;0.0598410472183263
25620665;2012;0;0;0.66806470940683;1.05928954766164;2.79759775108612;-0.165346281625351
25815491;2008;0;0;1.312280455248;0.371742966884667;2.29310702792484;0.0883681096231703
25815491;2009;0;0;0.997055280417615;0.465932832330288;1.86625713305685;-0.210857837787271
25815491;2010;1;0;0.576322587891722;0.65137547556336;2.11735440444835;-0.27535118525022
25815491;2011;1;0;0.687310229295362;0.733543733092876;2.10714285714286;-0.0314633517969857
25837061;2008;0;1;0.712445619721914;0.968065759802139;3.34000145486288;0.0379719211464319
25837061;2009;0;1;0.825810360496819;0.897064076005429;3.62418744196014;0.06371883705979
25838113;2008;0;0;0.792813523320648;0.765477265168433;0.00513137264218178;-0.155461585974248
