"year";"ICO";"AKTIVACELK";"ebit";"ebitda";"financial.expanses";"sales"
2012;554812;71835;961.28;4341.28;728;246562
2012;29290589;88918;6649.42;7800.42;1723;486086
2012;28749421;8262;1302.36743065299;1419.36743065299;289.057430652985;27785
2012;884880;72346;8241.32;11037.32;893;470003
2012;27497097;52;60.5640917435334;60.5640917435334;10.3440917435333;72
2012;28631749;125;-22.7780237823276;-22.7780237823276;0.221976217672389;2
2012;28667891;1126;61.35;124.35;33;1962
2012;45348821;21311;3430.9;4787.9;37;7770
2012;29106206;22520;-626.782720687575;-378.782720687575;686.217279312425;36896
2012;25560174;94718;3544.39;6797.39;1504;319510
2012;27781917;446638;19619.03;38977.03;8228;318117
2012;27125149;267297;13689.56;25623.56;182;339669
2012;28827538;3712;1460.19839193965;1538.19839193965;89.6783919396453;15421
2012;28091639;25845;4533.86;7656.86;398;66352
2012;29093619;-8;-127;-127;0;376
2012;25193716;6982;562.413795178862;562.413795178862;154.983795178862;19883
2012;25932853;132080;11833.42;19248.42;913;160712
2012;25961624;10633;777.43;1035.43;775;15702
2012;28764226;436678;13904.11;22141.11;2296;357798
2012;28293428;31618;-873;1693;1375;42187
2012;48155853;11622;609.400967612021;1636.40096761202;435.250967612021;15441
2012;28006062;815;20.48;103.48;14;7035
2012;25347942;213753;3511.19;9702.19;1730;339762
2012;28313721;3618;355.68;456.68;9;29459
2012;60697598;373242;15480.24;27460.24;3570;587045
2012;26889901;8329;231.629090928845;232.629090928845;314.629090928845;22025
2012;25048171;98810;283;2765;531;37058
2012;25024639;10805;-7124;-6121;95;6696
2012;28585941;2585;96.6055549892175;96.6055549892175;60.1555549892175;7902
2012;29240344;3809;294.103590193949;439.103590193949;153.163590193949;21454
2012;64788342;543670;42342.02;76322.02;4319;720213
2012;42937400;452115;71427.6;77775.6;99;559112
2012;27448550;278050;11739.69;23548.69;3600;558492
2012;29114683;20981;1228.05;4071.05;9;18579
2012;60933461;29421;1078.28;2120.28;359;2130
2012;46982621;69054;4249.14;10123.14;609;86503
2012;29110947;23450;2083.68;2083.68;36;26581
2012;26924056;9731;-1918;-1003;345;40923
2012;28563271;9375;363.73;1323.73;94;19836
2012;61974170;10467;188.92;604.92;1;15675
2012;64610225;71162;2962.23952415292;8270.23952415292;896.739524152919;71730
2012;62303449;20747;731.55;850.55;525;22478
2012;27514234;129;200.26;200.26;1;232
2012;29072280;79932;1183;4182;1967;7724
2012;25273396;74819;7785.67;10627.67;733;130473
2012;29381657;16320;5401.65;7314.65;84;32643
2012;29276829;352;84.1520622909479;84.1520622909479;3.15206229094793;264
2012;28585887;15027;1629.78;2570.78;60;25968
2012;27530302;13557;1056.2;1862.2;68;43441
2012;26022494;15820;1910.73;2210.73;102;49619
2012;27758711;1391980;63185.47;177031.47;15244;2332865
2012;26030110;41492;6211.7;7118.7;161;59235
2012;64830942;268425;11706.1;26631.1;1168;644505
2012;29087864;86;10.2083476788793;10.2083476788793;0.488347678879257;272
2012;28334388;432;-1040.97098861854;-1040.97098861854;54.0290113814596;1725
2012;116700;95715;2443.53;6894.53;165;37784
2012;25366211;12049;4778.76;5050.76;165;25661
2012;25244451;568499;32329.34;70295.34;7046;510464
2012;26091607;24427;3002.16454597413;3545.16454597413;103.174545974127;11329
2012;25578367;28738;-829;-621;4;35597
2012;28747062;1729;57.1677894267165;57.1677894267165;69.1677894267165;32
2012;29303401;1151;91.9841857715474;91.9841857715474;39.3341857715474;3629
2012;48292486;91826;3180.64;8674.64;148;63998
2012;29389011;2523;17;131;18;3811
2012;18511422;34719;854.81;5167.81;368;69469
2012;26364522;20457;-1377;82;497;9901
2012;25949896;127393;22660.9988786075;28705.9988786075;1963.06887860754;193828
2012;15036626;7366;221.161151790945;268.161151790945;34.0511517909445;6154
2012;25435655;65997;4266.9936609761;6872.9936609761;1780.2936609761;123868
2012;48153745;50942;249.565729584025;1684.56572958403;241.465729584025;18916
2012;28749057;234;32.6663714612069;32.6663714612069;0.266371461206867;687
2012;28750471;1191691;830200.405284135;830200.405284135;3135.32528413543;7728989
2012;60930250;13437;-365;426;415;53009
2012;29094194;2195;116.130282084042;116.130282084042;86.9702820840422;31025
2012;26217686;111520;5071.12;8946.12;3004;117770
2012;28803868;349;-7.33849942887982;-7.33849942887982;4.66150057112018;1070
2012;47282118;1236;225.18020049784;357.18020049784;42.9302004978401;3396
2012;26320657;5706;-5123;-4952;190;69274
2012;29092213;6246;658.970038754284;658.970038754284;238.580038754284;45
2012;27677010;5245;319.11;384.11;51;1022
2012;28219937;240032;-14867;-3200;1670;455447
2012;27961559;4832;576.589321816791;666.589321816791;178.069321816791;9712
2012;25347748;174061;9042.95;23366.95;866;93104
2012;25206745;50075;356.57;1669.57;116;34658
2012;48528048;25150;3279.15;3719.15;351;47165
2012;63468611;1290;265.54616198922;316.54616198922;39.5561619892198;6260
2012;28639456;4375;580.58;1039.58;80;9345
2012;545503;706390;11056.08;27594.08;7437;631182
2012;26088207;4877;478.56;610.56;12;11393
2012;14613182;787604;9349.71;38875.71;8871;911911
2012;25390236;33467;1290.76;5130.76;646;49269
2012;29116686;8805;525.017348047375;567.017348047375;353.297348047375;40527
2012;47153822;65383;3404.69;5963.69;1097;135829
2012;29188601;8974;1510.26;2318.26;96;33151
2012;46343733;205126;18241.37;24003.37;1493;291649
2012;15030211;40474;894.45;4198.45;372;51611
2012;26780003;15682;-148;1078;526;28007
2012;26218275;6132;966.9;998.9;84;9190
2012;25217194;5306;839.87;1255.87;8;10960
2012;28124367;5744;816.12;1149.12;45;16455
2012;25934937;71315;4004.74;7798.74;478;119519
2012;49813994;11617;19.08331259698;525.08331259698;25.08331259698;4566
2012;29115850;72987;2155.92;2637.92;105;110677
2012;28763661;100311;6429.34988456441;9438.34988456441;2244.88988456441;138406
2012;62503758;310397;11323.58;29522.58;3776;321968
2012;29256151;5533;-1692;-768;205;7220
2012;27509427;9993;-416.000935383627;457.999064616373;60.9990646163726;13781
2012;28776984;9497;-438;-170;46;28747
2012;60108576;277628;20654.69;41422.69;12353;224850
2012;27315835;524747;50158.75;86325.75;9679;1080983
2012;25935429;589804;13702.13;53475.13;13481;734692
2012;25936883;11106;1145.72;2535.72;2;7390
2012;28602706;3010;205.868670556022;265.868670556022;109.478670556022;7953
2012;26956594;9771;1978.23018703662;2159.23018703662;166.26018703662;14362
2012;29124158;8933;255.830205394353;255.830205394353;393.830205394353;150
2012;25862618;9340;285.54;730.54;177;11648
2012;64356043;279539;-70136;-51097;1077;1046556
2012;27546098;92535;6902.99967428192;7588.99967428192;3676.76967428192;18812
2012;29275415;870;-425.840016928885;-353.840016928885;56.1599830711145;968
2012;28268164;1338;138.473932038794;138.473932038794;-10.5660679612057;1776
2012;29188440;587139;47203.82;65365.82;2636;918828
2012;46963987;55622;-540;1300;1476;38495
2012;26315793;8264;379.442534879275;819.442534879275;323.552534879275;6561
2012;28132424;12283;1924.68731520901;2079.68731520901;357.337315209012;38988
2012;25191551;76527;-1479;1198;598;321572
2012;61500941;84197;16408.663814556;17780.663814556;274.273814556004;218931
2012;25997572;181899;593.26;1380.26;394;352515
2012;28336623;2721;-1581;-1581;4;8282
2012;24124818;479923;4225.53;4262.53;2028;202827
2012;28103521;33539;4994.18;7563.18;152;45146
2012;26407159;1405;-2392;-2291;147;5384
2012;45149208;37371;1410.62;6417.62;518;29477
2012;27962067;25358;6579.5849498275;8465.5849498275;756.494949827503;114832
2012;47718129;46672;17943.4155637628;19499.4155637628;870.235563762835;284636
2012;28818300;345;31.35;45.35;3;313
2012;26047900;113364;-20025;-12942;586;244828
2012;28776682;10726;1444.16970139651;1499.16970139651;361.199701396512;29571
2012;49971034;413065;26462.72;47326.72;2720;514546
2012;12090000;4814;2179.98;2413.98;27;14937
2012;29186633;12854;-2739.23459390309;-1478.23459390309;632.765406096913;65020
2012;28641523;7276;1557.51;1734.51;42;18488
2012;24778877;733763;14500.63;104045.63;1360;1189022
2012;29061237;3471;513.472729461193;513.472729461193;123.862729461193;5502
2012;26693755;8809;-529.332106142274;-526.332106142274;299.667893857726;7619
2012;28969685;6110;1534.77322101722;1567.77322101722;171.543221017223;15879
2012;26229650;96571;2247.56;3580.56;566;82317
2012;62029959;57873;3783.81173635558;6915.81173635558;219.001736355579;36164
2012;28337212;310;36.9165764461205;36.9165764461205;2.08657644612046;2128
2012;48268445;28638;-1499.2269964095;-999.226996409503;184.773003590497;41430
2012;29106907;4887;240.424372808167;278.424372808167;205.594372808167;28198
2012;25323148;84532;12101.2947554461;12372.2947554461;63.8847554461137;156879
2012;60779926;39887;1282;1679;1290;23863
2012;47718111;101358;44510.4055619245;47938.4055619245;194.495561924548;28283
2012;29392586;7328;3345.94731724783;3429.94731724783;140.777317247829;254149
2012;28768680;4761;21;59;46;5508
2012;13642693;18896;949.73;1007.73;113;18347
2012;47239484;35454;776.72;1858.72;281;52599
2012;26496135;16080;-357.469242269406;197.530757730594;82.5307577305944;22174
2012;28808428;1965;281.489823366375;308.489823366375;35.2498233663754;666
2012;60708361;67969;10010.12;15163.12;1949;117308
2012;25206958;44993;14432.1730164417;17415.1730164417;561.733016441749;186106
2012;46885811;36249;905.02;2782.02;304;27429
2012;47468424;310816;17110.78;39004.78;2905;230796
2012;27784550;3011;1126.13;1297.13;14;5203
2012;28817613;5001;1156.1;1297.1;14;5110
2012;48910465;3155;123.96;213.96;30;2786
2012;28586921;27077;1176.84220935335;1692.84220935335;931.412209353346;245556
2012;25560590;1023;61.0684417068933;61.0684417068933;29.4784417068933;5441
2012;26873028;9741;4497.08;4844.08;149;39048
2012;29099251;27302;2247.26430693091;2247.26430693091;1105.97430693091;8630
2012;25558811;4659;101.567588928876;319.567588928876;26.2375889288764;5374
2012;29210291;262;4.0282287672412;4.0282287672412;1.5982287672412;483
2012;26069784;33286;4799.88;6297.88;873;164838
2012;60108436;12134;435.82;609.82;94;9016
2012;25945017;355509;23615.11;40725.11;586;460768
2012;46509755;491314;2629.57;31879.57;2227;584111
2012;64789225;127217;-11988;-827;478;207628
2012;28334043;2063;209.52;552.52;135;9983
2012;26397510;23166;4854.66;5398.66;87;27953
2012;25022229;94392;10911.3345229288;13464.3345229288;809.01452292879;163612
2012;46966153;127515;19424.47;22403.47;1939;261458
2012;49448811;624277;50532.89;101928.89;662;890715
2012;45192171;43455;312.27;1223.27;258;45694
2012;25524194;50357;1347.06;2345.06;273;49587
2012;27769887;4569;305.597493881454;418.597493881454;105.527493881454;14581
2012;29255295;2375;-669.75857509916;-354.75857509916;203.24142490084;878
2012;25582232;209537;13257.22;19209.22;2110;264944
2012;44227744;30525;4092.06;5359.06;21;83788
2012;29387094;92313;852.87;1841.87;21;136367
2012;27762025;55076;8538.24;12909.24;516;40181
2012;28144317;1055;-76.7146375538841;-76.7146375538841;43.2853624461159;2802
2012;27973069;19217;684.06;941.06;15;2006
2012;25276476;86938;1491.67;4665.67;676;82191
2012;18251412;313520;86826.74;99730.74;3110;939701
2012;24168378;27762;1658.54795933392;1658.54795933392;1183.88795933392;120680
2012;28609565;14693;640.39;913.39;139;28218
2012;28175247;364065;17997.85;22935.85;10639;385611
2012;29280958;99202;18698.61;19439.61;3;248599
2012;29199077;1896;351.463148405167;351.463148405167;45.2831484051674;138
2012;12151271;206267;2479.97790202137;9087.97790202138;1610.03790202137;149528
2012;28793595;14229;-237;-237;95;2790
2012;14705192;14344;-635;-254;91;23321
2012;29238480;17132;2221.76;2221.76;281;67411
2012;544752;523060;71768.59;90610.59;3859;612479
2012;28104901;16423;1269.0646756982;1649.0646756982;695.584675698199;53275
2012;25917293;16452;-19363.6197970539;-19276.6197970539;218.380202946097;17692
2012;28617151;12696;643.09;1079.09;85;15203
2012;25917536;38494;1287.92;2627.92;128;22922
2012;40524604;3278345;221360.43;397691.43;48423;4457300
2012;29235171;25674;896.85;1990.85;261;61996
2012;25875060;51809;2526.89;9553.89;1175;33012
2012;28647602;17116;964.97;1041.97;44;41726
2012;26298856;179;2739.42;5150.42;0;87202
2012;570036;173017;2264.26848719598;16984.268487196;1294.69848719598;197178
2012;11434783;32053;221.11;1897.11;34;5544
2012;63323044;26362;3781.83;4267.83;21;28844
2012;26221454;133395;-2102;1567;171;164123
2012;27329798;6966;1212.29203985558;1278.29203985558;208.702039855581;12927
2012;26741334;39787;-1610;-1412;316;61598
2012;25886398;1876;16;16;18;1168
2012;26436761;13619;1071.61630476507;3113.61630476507;116.626304765073;14257
2012;63492920;29599;356.72;356.72;347;4172
2012;29240859;454;53.4977735172395;132.49777351724;17.0477735172395;1265
2012;28223209;550279;42488.74;86159.74;4699;777218
2012;29263603;281;5.53766704741345;5.53766704741345;3.10766704741345;631
2012;29276870;580;39.5837021702567;39.5837021702567;17.7137021702567;1379
2012;25516434;20459;-3196.61155298715;2018.38844701285;772.388447012846;10820
2012;47455179;21255;1372.92115525861;1824.92115525861;101.22115525861;28761
2012;63275899;85955;-8180;-7173;870;140543
2012;25026364;31055;-11171.879666302;-8129.87966630204;2879.12033369796;18606
2012;28795881;3861;71.42;71.42;5;14676
2012;61776572;130792;-4014;2616;2473;152718
2012;48591726;283385;-6625;24857;3391;279377
2012;28296150;181;18.3117587909468;18.3117587909468;13.4517587909468;30
2012;24308625;5364;311.94235131032;780.94235131032;224.46235131032;2181
2012;543551;39488;5737.45;7465.45;1084;66887
2012;26257254;12111;153;461;345;580
2012;29101786;1647;625.83;625.83;24;3397
2012;27217035;6042;-282;-43;48;31180
2012;62503529;22763;5;333;137;34926
2012;28531213;24396;2935.08;19881.08;207;58258
2012;26383101;32481;1840.16;5288.16;434;88203
2012;26947048;4616;219.46;438.46;4;15721
2012;25435051;2505;196.82;196.82;17;300
2012;27507823;15557;2184.82;2896.82;304;39391
2012;28809271;2497;69.4;270.4;37;5733
2012;28359411;10600;256.016735131451;268.016735131451;131.276735131451;38924
2012;24704881;7578;511.548734193931;511.548734193931;317.958734193931;4290
2012;25566741;26775;19.24;891.24;16;59392
2012;28610199;10509;756.1;915.1;19;29202
2012;25319442;41435;190.43;1139.43;188;86982
2012;28046901;932;-329.901074691816;-329.901074691816;51.098925308184;11360
2012;29233275;6647;-2311;-2124;308;4919
2012;26008203;16384;2896.29;5158.29;135;24758
2012;28800109;2205;181.15;491.15;7;6161
2012;28771711;9484;1348.90688932971;1866.90688932971;301.576889329708;5255
2012;25023063;349129;22266.08;36892.08;4310;412993
2012;27797619;1943;-397;148;60;6971
2012;26411288;18898;-5365;-4973;270;48675
2012;25245945;50867;15771.2;17117.2;41;133383
2012;28824792;22581;286.19;526.19;206;40882
2012;24169048;1081;9.24;9.24;6;481
2012;29260981;1277;-972.494646528031;-774.494646528031;125.505353471969;289
2012;46580085;10506;1126.0227011099;1218.0227011099;86.7927011099043;14244
2012;29187885;401;31.9485730603434;31.9485730603434;13.3185730603434;1556
2012;12099066;43245;4951.74;7570.74;210;71548
2012;45535396;4476;-1698;-1485;122;17180
2012;25843389;141187;-33325;-29540;950;189959
2012;25876996;13463;-413;413;48;9291
2012;60724226;46477;2600.05;2835.05;85;249290
2012;45358346;77393;2614.61;3698.61;1091;118939
2012;27740773;45529;3528.17;8650.17;1214;24776
2012;45357072;424053;4728.77;12318.77;4310;505448
2012;44567693;46899;-464;885;997;89327
2012;26238861;138527;7518.62;12056.62;470;156969
2012;61329568;46913;66;4376;103;46492
2012;28779291;739;-487.925314717685;-417.925314717685;113.074685282315;443
2012;18503527;466084;-7193;5332;79;27894
2012;26391325;29365;1856.69;5326.69;1007;18685
2012;28330935;1330;-1610.02401117674;-1610.02401117674;141.97598882326;8100
2012;25458051;1755792;168928.1;249097.1;35;2482031
2012;47669381;4834;963.85;1176.85;4;14687
2012;26334399;3755;225.41;434.41;14;11105
2012;26379708;15387;1153.96;1825.96;7;116628
2012;24754544;5373;623.57;1415.57;59;10145
2012;44378653;158134;1018;5982;2612;170248
2012;27742164;23139;1129.83;1624.83;123;95
2012;49445553;406107;2963.81;11715.81;1505;707401
2012;29092345;32350;8164.65156318962;10018.6515631896;321.42156318962;81626
2012;27489060;1404;-684;-213;17;8977
2012;40233324;17907;817.89;1325.89;276;73614
2012;49788795;151373;5432.47;17435.47;664;59840
2012;25435434;12827;2358.62;2693.62;8;47470
2012;49681311;2131009;64933.41;242311.41;27138;3961668
2012;26906724;173598;-12919;2292;468;393157
2012;29273498;19712;6971.38;6971.38;250;71824
2012;28765991;4892;173.05;1151.05;88;5324
2012;44004681;54327;-1840;355;772;34479
2012;29298971;2479;-1136;-1136;2;13130
2012;27317421;59092;3270.19;7499.19;1084;68455
2012;27503097;22868;4312.86;7499.86;339;56001
2012;48208051;20044;702.7;4420.7;565;19013
2012;42194920;2548392;246191.78;448971.78;7049;2707198
2012;26308011;15398;1805.7;4215.7;129;27490
2012;29110122;9333;-1566.76884433195;-1361.76884433195;493.231155668049;59822
2012;49435426;124733;6532.24;11752.24;130;100140
2012;25971689;80404;-11869;-4542;2329;136524
2012;28647751;64488;6151.27086808591;6268.27086808591;2732.26086808591;175149
2012;15062309;31963;1340.18;1340.18;953;34657
2012;30431;17044;107.81;463.81;26;23469
2012;61976865;25604;867.41;4213.41;170;22756
2012;29209684;9886;-2358;-2014;214;1171
2012;25313363;16017;1612.89;2526.89;585;29985
2012;27332047;3303;-249;-158;22;16777
2012;27848663;465434;-36966;-2657;10115;351652
2012;27825311;178949;9806.62;10704.62;3487;6296
2012;27922901;383167;-30908;-11967;10686;152045
2012;28116330;73584;9821.77;14819.77;493;328418
2012;48397571;83521;5529.83788591137;6576.83788591137;2450.21788591137;78898
2012;25138341;7484;-5420.61577220703;-4964.61577220703;1237.38422779297;2651
2012;48111678;74458;2004.86;4567.86;1514;198888
2012;28795199;3745;135.138268540934;135.138268540934;131.898268540934;5601
2012;60913037;305315;21513.5;37778.5;2843;261821
2012;49433741;78101;-77;1125;35;228166
2012;60778997;48670;1448.43;2631.43;231;85159
2012;28120272;4791;760.04;1107.04;44;12129
2012;25313568;319053;19027.2;37203.2;7671;204728
2012;27300072;466;24.8118244676718;24.8118244676718;5.37182446767182;1840
2012;10559655;94801;6094.40889634693;12144.4088963469;514.318896346926;76625
2012;26200651;188146;-337;12811;1065;268024
2012;29256330;9971;132.48;132.48;126;63812
2012;27375064;22480;863.87;1477.87;32;22243
2012;25568345;130171;-24841.353679927;-15562.353679927;2845.64632007296;200523
2012;29113474;1185;20.8523205107746;20.8523205107746;11.9423205107746;898
2012;29299357;631;24.80434996336;24.80434996336;19.13434996336;1745
2012;27911683;201;0.81;0.81;0;281
2012;29284546;15534;2365.93;2823.93;298;35515
2012;13606115;1127;26;269;42;4713
2012;25293931;110410;9581.27;16675.27;1022;68775
2012;27462625;11526;212.94;494.94;72;28417
2012;29106575;4743;-43.2513508599365;195.748649140063;206.748649140063;20177
2012;28416783;412906;-20161;4113;15084;718527
2012;27760014;33880;1215.18;2231.18;504;81997
2012;28778758;13799;2996.59;3215.59;130;4634
2012;24731536;247130;-61470;-49991;6472;3868
2012;27549381;828;262.754177816809;318.754177816809;13.2741778168089;2531
2012;25350871;28070;1929.45;3062.45;30;62441
2012;29206588;1814;72.7352106961154;84.7352106961154;48.4352106961154;6238
2012;25287249;93802;3310.73;4256.73;287;108856
2012;27257045;387114;36534.3;58045.3;1113;485761
2012;49192094;57916;2464.57551664437;3725.57551664437;213.585516644373;47248
2012;26786354;32061;574.97;1784.97;464;17625
2012;64361055;78;141.261401036624;141.261401036624;125.061401036624;189
2012;41539770;3153;72;72;81;5933
2012;25264508;183435;8332.88;12619.88;1976;41410
2012;28764871;15678;1274.34;1292.34;48;127681
2012;27789977;30026;3186.02541405165;3894.02541405165;658.825414051652;75834
2012;63216281;292390;9434.27;23603.27;1118;386128
2012;28432967;67726;3029.4699679889;3038.4699679889;2964.6699679889;200467
2012;115720;130720;828.23;11084.23;437;60759
2012;26960451;13764;1034.49;1126.49;444;75911
2012;28570669;1032;35.0605039978412;35.0605039978412;32.6305039978412;630
2012;25979621;1210;-76;-37;12;2650
2012;29246857;12935;333.312115525861;717.312115525861;10.122115525861;3450
2012;46507256;491317;22372.87;28374.87;238;737675
2012;112402;124027;2348.82;12784.82;1197;62492
2012;29050;76459;2715.24294974562;4574.24294974562;678.092949745615;107628
2012;41057155;77361;3919.18;8497.18;373;126294
2012;28567196;1300;201.83;219.83;5;3576
2012;24682462;7752;-311;-176;57;18025
2012;28050932;13131;21.01;137.01;4;4461
2012;26343398;197766;14137.9327759697;26288.9327759697;1280.80277596969;169855
2012;28976215;7428;1662.54;1967.54;15;27250
2012;25942751;6287;348.07;664.07;229;16973
2012;25620665;3913;-720;-484;75;10947
2012;28180577;1185282;-254976;-226527;14286;586049
2012;46506357;129416;4785.12;7442.12;2718;170420
2012;25735021;12267;-188.801328424569;-188.801328424569;1.1986715754309;6
2013;29316359;12844;475.94;831.94;92;25184
2013;18251412;278604;35427.25;49512.25;1549;910620
2013;26906724;160757;1182.7;12058.7;397;328853
2013;24168378;32843;1642.96964245459;1642.96964245459;1395.91964245459;74024
2013;29381657;29019;2871.08;5582.08;62;48795
2013;26482461;24064;107.3598890431;1241.3598890431;27.1698890431005;7374
2013;27317421;129366;3642.56;6140.56;1151;117508
2013;25193716;6713;350.47596842671;350.47596842671;130.96596842671;19040
2013;28336623;5801;1206.77313392454;1206.77313392454;276.893133924539;995
2013;46969250;172390;6757.29;12298.29;837;164026
2013;29188601;10637;-1127;-530;77;30211
2013;49435426;124352;7443.35;14098.35;44;104059
2013;25971689;81964;12192.87;17983.87;993;118379
2013;28647751;117271;1989.54;2106.54;18;272162
2013;15062309;29970;2008.01;2884.01;533;35117
2013;30431;17703;368.07;927.07;6;21920
2013;61976865;40763;2198.02;5889.02;139;35873
2013;61329568;48586;238.82;4040.82;59;55121
2013;28585941;2102;33.1;33.1;25;7159
2013;29444713;12136;172.547629112009;172.547629112009;548.547629112009;875
2013;24299804;15073;6252.34615546333;6252.34615546333;297.226155463329;66062
2013;27848663;567364;-65984;-24389;14137;439454
2013;27825311;169532;7611.49;9352.49;2971;9725
2013;27922901;397417;-3815;31065;10022;545963
2013;27448550;317971;23358.22;34664.22;4435;653777
2013;29123755;619;-790.931021456903;-697.931021456903;58.0689785430971;877
2013;25138341;5748;-470.461495875136;-113.461495875136;1238.53850412486;21
2013;48111678;90317;NA;NA;3653.55096191339;220566
2013;884880;84371;1537.02;4039.02;1017;454552
2013;25026496;34497;1167.77;1495.77;425;24805
2013;64361462;1493151;-31807;21300;30431;5861357
2013;25382314;19489;267.15;1081.15;174;252
2013;60778997;50005;1494.21;2589.21;165;73627
2013;25313568;320942;10119.32;27488.32;9332;186591
2013;29372801;86624;-6991;-2290;675;57841
2013;29275415;549;-515.208463122852;-437.208463122852;67.7915368771477;3354
2013;26200651;219429;18609.89;28469.89;1139;359439
2013;26392739;189;5.75879048706896;5.75879048706896;0.0887904870689558;355
2013;27531813;6816;-4;561;23;20789
2013;25568345;122042;5818.03;14368.03;97;210111
2013;29378273;221875;5566.78;5883.78;919;296
2013;28585887;8812;1865.42;3058.42;98;23181
2013;27911683;211;6.56879048706896;6.56879048706896;0.0887904870689558;26
2013;28615727;250;-341.62922534052;-302.62922534052;26.3707746594799;528
2013;13606115;850;-404;-161;21;3735
2013;28103521;43755;8935.82;11829.82;8;66210
2013;27462625;9667;NA;NA;348.680242719789;20797
2013;29106575;3003;-65.4424449288945;196.557555071105;138.557555071105;15051
2013;116700;97656;86;5183;205;33178
2013;27760014;34209;753.58;1959.58;415;65168
2013;28778758;12295;30.91;366.91;22;3491
2013;26047900;68652;8086.52;12402.52;74;159946
2013;26889901;11233;788.41;790.41;91;19021
2013;27549381;870;95.464522109911;171.464522109911;24.994522109911;2637
2013;25244451;559729;39860.46;75753.46;5868;530944
2013;25350871;29812;459.46;1666.46;1;55808
2013;25287249;84726;3249.37;6274.37;838;110023
2013;64788342;690169;40312.5;79546.5;2850;765891
2013;49192094;56624;796.761187077564;2023.76118707756;205.461187077564;49960
2013;26786354;31596;428;3119;448;20635
2013;29114683;20777;2771.02685241371;5911.02685241371;738.736852413712;19917
2013;46982621;91620;12467.47;18004.47;490;107633
2013;25264508;176653;8081.97;12621.97;2625;41743
2013;62029959;58101;5221.57347474998;7518.57347474998;221.443474749976;40776
2013;28337212;351;21.8934767887926;21.8934767887926;4.88347678879257;1023
2013;24171654;2798;220.647169984902;220.647169984902;104.817169984902;15742
2013;29366411;1010;60.6035708168066;66.6035708168066;33.8735708168066;1693
2013;61974170;8312;208.833771314647;550.833771314647;76.8037713146467;15408
2013;26120534;1950;1130.99;1194.99;14;13631
2013;29246857;13188;180.599901484912;513.599901484912;12.1199014849125;3694
2013;25959611;6633;749.06;749.06;404;90
2013;13642693;18031;83.77;273.77;70;9939
2013;25347748;186560;6821.21;21059.21;713;100848
2013;26496135;14935;363.259692012925;768.259692012925;51.4096920129254;19196
2013;25273396;96505;17890.53;20378.53;465;158806
2013;24266981;1216;-1112;-1112;22;10800
2013;24169048;681;9.43;9.43;7;642
2013;46885811;47033;1696.06;3690.06;217;39590
2013;47468424;349383;15341.16;38722.16;2919;172864
2013;28123450;23212;1829.77635290294;1829.77635290294;664.996352902944;18666
2013;26030110;58005;6673.05;7502.05;108;72180
2013;28180577;1166495;25499.94;45501.94;13695;564232
2013;25942751;7013;287.14;596.14;211;16648
2013;46506357;149362;5083.2;6243.2;2961;207604
2013;25366211;11189;133.17;295.17;87;12600
2013;29113946;3656;31.0463714612069;146.046371461207;0.266371461206867;340
2013;25578367;27401;107.6;469.6;59;22308
2013;22799621;37;-149.623747450431;-149.623747450431;1.37625254956881;77
2013;48292486;91181;3414.07;9045.07;298;66761
2013;25945017;412116;72229.26;89114.26;8607;487660
2013;28182138;198348;14731.56;25044.56;5517;307153
2013;29256151;3813;947.23;1743.23;151;7669
2013;29459974;187;-32.1120951293104;-32.1120951293104;0.887904870689558;850
2013;29370035;10151;370.3;499.3;265;18604
2013;46966153;189380;12779.91;16105.91;1269;252192
2013;49448811;747041;114277.470657411;169263.470657411;8125.35065741075;1064379
2013;24298298;3835;245.695467896534;245.695467896534;165.505467896534;9500
2013;29094194;2442;142.340983112058;142.340983112058;95.3609831120585;44921
2013;44378653;166842;1164;6467;2848;187684
2013;25314017;20326;86;1646;247;26693
2013;44227744;28271;-1069;56;42;62866
2013;46343555;7589;292.78;293.78;262;25216
2013;27762025;66643;14320.32;19826.32;411;1618
2013;28219937;236405;-2152;8207;1375;437980
2013;26274744;118528;7062.96;12001.96;327;135079
2013;49681311;2379417;40456.75;259382.75;16339;4488140
2013;27478351;2942;94.42;170.42;28;7274
2013;29273498;19466;4175.91213388359;4175.91213388359;237.692133883595;74692
2013;28639456;8857;1531.36;2007.36;109;11549
2013;46343369;45909;4416.62;6366.62;122;8204
2013;25954113;90639;5229.96;5856.96;114;156572
2013;14613182;948653;-22154;11615;8541;826420
2013;12151271;172070;3869.29;14244.29;55;160612
2013;25932853;148839;13649.54;21742.54;581;164393
2013;42194920;2569461;298239.07;488237.07;4333;2392793
2013;48171514;649173;58832.9258744155;81336.9258744155;4455.19587441546;771222
2013;25599658;7683;674.77;1145.77;175;22446
2013;15030211;41929;2114.61;4954.61;267;57746
2013;544752;1504209;1044949.33;1064443.33;4024;746972
2013;27736792;4;49.6461167090453;49.6461167090453;58.6461167090453;6
2013;29368243;45659;-9054.50410029986;-7999.50410029986;2640.49589970014;172315
2013;28124367;8807;2988.06;3215.06;51;19716
2013;29116970;366;43.8958097413791;43.8958097413791;1.77580974137912;250
2013;29115850;85925;386.34;1327.34;375;180393
2013;62503758;321292;12627.99;29640.99;2682;311692
2013;29158028;942;252.1622752306;252.1622752306;31.0322752306;2699
2013;27507823;17341;2753.01;3884.01;225;46058
2013;42937400;427555;28458.42;34417.42;366;521326
